item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I043,20260819,0.847678,0.855433,15.0,0.57584,0.650831,24.933316,0.007336,9.0,3.0,3.0,5.0,0.116843,0.035485
I044,20260819,0.823105,0.622201,76.0,0.585795,0.625936,1.546698,0.188188,4.0,4.0,5.0,4.0,0.132235,0.019061
I045,20260819,0.210306,0.689666,69.0,0.514596,0.328189,10.781163,0.019638,1.0,1.0,5.0,5.0,0.088622,0.013466
I046,20260819,0.832771,0.627404,78.0,0.545355,0.670468,1.0,0.04704,10.0,2.0,1.0,6.0,0.172452,0.039441
I047,20260819,0.868246,0.10646,78.0,0.846542,0.716457,13.585389,0.227879,3.0,1.0,5.0,3.0,0.187145,0.048811
I048,20260819,0.335515,0.765869,73.0,0.130142,0.43335,22.431169,0.142284,10.0,3.0,5.0,2.0,0.104512,0.015949
I049,20260819,0.616546,0.683582,41.0,0.695309,0.545557,8.48319,0.025281,3.0,3.0,1.0,7.0,0.064235,0.020694
I050,20260819,0.542781,0.0,66.0,0.416816,0.477899,10.501714,0.07791,8.0,3.0,5.0,1.0,0.120977,0.022369
I051,20260819,0.393346,0.66282,27.0,0.913469,0.404895,28.704242,0.300573,2.0,2.0,5.0,8.0,0.080245,0.025685
I052,20260819,0.16332,0.660588,70.0,0.774829,0.309578,47.76898,0.203492,2.0,2.0,1.0,3.0,0.095026,0.037949
I053,20260819,0.339619,0.664136,23.0,0.581303,0.382012,1.0,0.0137,4.0,1.0,1.0,1.0,0.136964,0.013966
I054,20260819,0.489203,0.0,49.0,0.150377,0.497233,9.120764,0.040358,10.0,2.0,3.0,4.0,0.126412,0.010464
I055,20260819,0.51301,0.943816,33.0,0.379198,0.494326,10.106906,0.052521,4.0,2.0,2.0,2.0,0.149138,0.053809
I056,20260819,0.706529,0.18676,54.0,0.642537,0.567035,18.647664,0.075732,10.0,3.0,5.0,6.0,0.180585,0.044203
I057,20260819,0.544968,0.435613,67.0,0.773796,0.489872,12.922695,0.057633,10.0,6.0,5.0,1.0,0.0,0.0
I058,20260819,0.248123,0.979538,65.0,0.247309,0.33147,36.917797,0.070486,11.0,6.0,1.0,5.0,0.094438,0.010445
I059,20260819,0.576612,0.704745,10.0,0.066512,0.493603,30.735131,0.271766,2.0,2.0,1.0,6.0,0.081722,0.029717
I060,20260819,0.435684,0.51906,75.0,0.288547,0.399365,32.670471,0.077031,9.0,4.0,5.0,5.0,0.132022,0.031152
I061,20260819,0.164672,0.529125,39.0,0.800671,0.33742,23.681754,0.108564,3.0,3.0,3.0,7.0,0.045167,0.014493
I062,20260819,0.342497,0.544582,10.0,0.355963,0.412057,58.584211,0.07627,10.0,1.0,5.0,2.0,0.092482,0.013375
I063,20260819,0.128949,0.349975,77.0,0.518813,0.255,14.600544,0.019903,2.0,2.0,5.0,1.0,0.171083,0.040901
I064,20260819,0.350595,0.708965,32.0,0.319567,0.453655,27.964762,0.004342,8.0,1.0,4.0,5.0,0.031439,0.007483
I065,20260819,0.395627,0.283164,15.0,0.612349,0.467819,28.096182,0.026616,7.0,4.0,2.0,4.0,0.101903,0.026978
I066,20260819,0.392312,0.856945,79.0,0.652883,0.461741,8.6412,0.093258,2.0,2.0,3.0,2.0,0.146671,0.014794
I067,20260819,0.340909,0.797012,67.0,0.662966,0.368975,5.891463,0.096985,10.0,4.0,3.0,2.0,0.118449,0.014135
I068,20260819,0.270728,0.440304,10.0,0.866282,0.363045,4.894659,0.1221,5.0,2.0,3.0,3.0,0.095252,0.018668
I069,20260819,0.364295,0.767283,41.0,0.806619,0.514665,9.578474,0.279122,1.0,1.0,5.0,2.0,0.07833,0.02486
I070,20260819,0.329585,0.082841,70.0,0.798132,0.392587,15.272112,0.072108,11.0,6.0,1.0,4.0,0.108963,0.023892
I071,20260819,0.245184,0.366522,42.0,0.607955,0.312429,35.229022,0.079493,1.0,1.0,4.0,7.0,0.040045,0.0
I072,20260819,0.796537,0.442524,28.0,0.756936,0.616015,30.443237,0.080178,4.0,4.0,3.0,4.0,0.120858,0.050208
I073,20260819,0.660768,0.274905,68.0,0.421207,0.52464,31.807135,0.106925,6.0,6.0,4.0,1.0,0.079569,0.011055
I074,20260819,0.392489,0.831028,26.0,0.725794,0.439069,28.782154,0.121937,2.0,2.0,4.0,2.0,0.091833,0.031604
I075,20260819,0.187853,0.442211,8.0,0.649364,0.318623,19.101501,0.022663,2.0,2.0,1.0,6.0,0.186072,0.029766
I076,20260819,0.50756,0.437658,47.0,0.608138,0.500755,17.14326,0.160925,10.0,5.0,4.0,8.0,0.043784,0.013704
I077,20260819,0.55418,0.952848,15.0,0.30239,0.537479,33.505292,0.08363,5.0,1.0,2.0,6.0,0.177929,0.022013
I078,20260819,0.697072,0.410399,75.0,0.633511,0.632738,15.465584,0.021489,5.0,5.0,4.0,1.0,0.073675,0.017298
I079,20260819,0.667352,0.560279,57.0,0.74252,0.570845,15.259416,0.027871,3.0,3.0,5.0,3.0,0.118651,0.029282
I080,20260819,0.462529,0.611385,32.0,0.776399,0.460648,21.232056,0.125015,3.0,3.0,5.0,4.0,0.112899,0.022116
I081,20260819,0.29179,0.66035,16.0,0.524245,0.391957,56.647817,0.152257,3.0,3.0,5.0,8.0,0.081512,0.028079
I082,20260819,0.594451,0.315989,64.0,0.424401,0.583361,11.534365,0.020422,6.0,6.0,5.0,2.0,0.028191,0.018112
I083,20260819,0.232861,0.756412,28.0,0.507329,0.324853,12.366781,0.044305,1.0,1.0,2.0,5.0,0.120765,0.004849
I084,20260819,0.492642,0.679473,55.0,0.170585,0.527345,37.979294,0.053633,6.0,3.0,4.0,5.0,0.087859,0.018907
I085,20260819,0.180671,0.571118,30.0,0.462445,0.304689,9.768984,0.159193,4.0,4.0,3.0,8.0,0.054931,0.020475
I086,20260819,0.28728,0.553071,50.0,0.646812,0.35063,36.128461,0.163734,1.0,1.0,4.0,3.0,0.166481,0.023391
I087,20260819,0.677342,0.352151,33.0,0.532464,0.599722,24.675574,0.078195,10.0,6.0,4.0,3.0,0.127522,0.023561
I088,20260819,0.587924,0.452643,28.0,0.37263,0.486145,11.02638,0.131253,7.0,6.0,1.0,5.0,0.096471,0.017858
I089,20260819,0.662284,0.921243,11.0,0.323012,0.581639,16.039357,0.051306,9.0,1.0,3.0,2.0,0.18912,0.030582
I090,20260819,0.495127,0.282054,34.0,0.394471,0.463952,33.009037,0.141357,8.0,6.0,4.0,3.0,0.11481,0.026273
I091,20260819,0.147619,0.338362,31.0,0.693273,0.316957,6.710144,0.074445,3.0,3.0,3.0,6.0,0.065399,0.022826
I092,20260819,0.3234,0.43465,20.0,0.742502,0.426042,49.304304,0.054937,1.0,1.0,4.0,4.0,0.091275,0.014429
I093,20260819,0.437741,0.378954,43.0,0.308597,0.496893,13.864911,0.171926,2.0,2.0,3.0,4.0,0.115519,0.041029
I094,20260819,0.083565,0.258791,63.0,0.454849,0.260843,60.368529,0.007659,6.0,5.0,5.0,2.0,0.031079,0.0
I095,20260819,0.147121,0.646329,72.0,0.428382,0.285092,41.579615,0.184271,6.0,1.0,3.0,8.0,0.142995,0.0
I096,20260819,0.493143,0.476919,53.0,0.714804,0.538013,46.327655,0.08266,3.0,3.0,1.0,1.0,0.131076,0.012774
I097,20260819,0.484466,0.535682,63.0,0.397545,0.454629,18.243714,0.03024,7.0,5.0,4.0,8.0,0.116683,0.012308
I098,20260819,0.55773,0.532845,60.0,0.430554,0.535711,2.933046,0.042998,3.0,3.0,4.0,7.0,0.146392,0.032616
I099,20260819,0.413177,0.753103,56.0,0.518745,0.445064,18.352475,0.02636,6.0,3.0,1.0,7.0,0.036905,0.014515
I100,20260819,0.853944,0.251762,71.0,0.346644,0.62385,27.724686,0.132376,8.0,4.0,5.0,1.0,0.199457,0.033854
I101,20260819,0.69521,0.018479,28.0,0.794273,0.561223,18.797024,0.068059,5.0,5.0,2.0,5.0,0.079046,0.024708
I102,20260819,0.215958,0.294593,37.0,0.385541,0.298154,16.673264,0.101025,7.0,7.0,1.0,2.0,0.101585,0.025625
I103,20260819,0.216869,0.520513,38.0,0.659815,0.309038,36.583872,0.112177,8.0,6.0,4.0,4.0,0.076868,0.019849
I104,20260819,0.603818,0.635214,76.0,0.489183,0.531138,5.864597,0.057804,5.0,5.0,4.0,2.0,0.067367,0.015848
I105,20260819,0.277368,0.469836,10.0,0.435823,0.341732,21.254737,0.266823,7.0,3.0,3.0,8.0,0.076783,0.00548
I106,20260819,0.49615,0.583411,13.0,0.328439,0.493037,9.176226,0.014818,1.0,1.0,1.0,5.0,0.014817,0.007731
I107,20260819,0.441819,0.345738,36.0,0.731463,0.468308,16.945222,0.125355,9.0,7.0,1.0,3.0,0.118739,0.024237
I108,20260819,0.676607,0.444818,70.0,0.678629,0.59311,58.820851,0.017707,3.0,3.0,3.0,2.0,0.134562,0.020001
I109,20260819,0.694441,0.754886,66.0,0.708064,0.619048,24.101282,0.095267,10.0,1.0,4.0,3.0,0.1259,0.0
I110,20260819,0.431483,0.673722,67.0,0.539075,0.440203,45.788335,0.062971,9.0,5.0,3.0,3.0,0.033378,0.016904
I111,20260819,0.248625,0.827777,74.0,0.802615,0.303392,27.73701,0.280463,4.0,3.0,4.0,6.0,0.049065,0.012237
I112,20260819,0.190088,0.338577,47.0,0.608553,0.320953,4.855623,0.075118,11.0,7.0,1.0,5.0,0.016956,0.0
I113,20260819,0.591966,0.329486,22.0,0.565724,0.502497,23.466144,0.025519,5.0,5.0,5.0,5.0,0.100259,0.023987
I114,20260819,0.699968,0.788872,60.0,0.489782,0.627522,21.398235,0.173041,7.0,5.0,5.0,3.0,0.203922,0.028653
I115,20260819,0.571525,0.615396,62.0,0.653799,0.558606,32.213617,0.066228,5.0,5.0,4.0,7.0,0.128724,0.019262
I116,20260819,0.866336,0.343107,42.0,0.136355,0.639736,29.116277,0.187006,1.0,1.0,3.0,4.0,0.152991,0.022066
I117,20260819,0.719136,0.100989,8.0,0.535374,0.617379,20.531913,0.256116,6.0,4.0,3.0,2.0,0.064067,0.018547
I118,20260819,0.328151,0.429789,70.0,0.417595,0.416886,45.662259,0.032133,10.0,6.0,2.0,1.0,0.139899,0.016302
I119,20260819,0.096682,0.425627,76.0,0.174904,0.286397,14.311621,0.141777,11.0,3.0,5.0,1.0,0.04451,0.014005
I120,20260819,0.538107,0.766974,42.0,0.330744,0.472937,36.089421,0.031314,2.0,2.0,3.0,8.0,0.018939,0.013334
I121,20260819,0.403221,0.549359,14.0,0.289673,0.47868,11.459146,0.11298,8.0,1.0,4.0,7.0,0.108371,0.042575
I122,20260819,0.505429,0.540472,64.0,0.918063,0.430005,33.341603,0.019076,7.0,6.0,2.0,3.0,0.123258,0.018112
I123,20260819,0.230641,0.086645,50.0,0.476634,0.326234,4.536705,0.035051,4.0,1.0,1.0,5.0,0.101449,0.019338
I124,20260819,0.520398,0.176544,15.0,0.83902,0.457009,17.59692,0.029342,10.0,3.0,3.0,4.0,0.143659,0.033421
I125,20260819,0.702527,0.32309,30.0,0.750096,0.566794,13.536904,0.033271,6.0,6.0,3.0,2.0,0.108926,0.0098
I126,20260819,0.592414,0.376705,72.0,0.623653,0.52911,10.220675,0.066819,7.0,3.0,2.0,2.0,0.067087,0.027944
I127,20260819,0.242506,0.571109,38.0,0.606585,0.36523,15.627646,0.165979,10.0,5.0,1.0,7.0,0.094013,0.026696
I128,20260819,0.265609,0.516597,16.0,0.872497,0.401063,31.224145,0.059337,8.0,4.0,2.0,3.0,0.06666,0.023284
I129,20260819,0.353854,0.477123,32.0,0.730902,0.45049,64.511082,0.055261,7.0,3.0,4.0,8.0,0.100071,0.005047
I130,20260819,0.306691,0.268484,41.0,0.821678,0.33047,17.332944,0.120447,3.0,3.0,3.0,2.0,0.048827,0.01152
I131,20260819,0.434056,0.704197,27.0,0.241724,0.50305,31.266743,0.226318,2.0,2.0,3.0,3.0,0.095796,0.03702
I132,20260819,0.653049,0.345537,73.0,0.653639,0.541905,13.541817,0.035906,4.0,2.0,3.0,1.0,0.121692,0.008868
I133,20260819,0.217468,0.833542,46.0,0.74949,0.301747,50.9814,0.36752,4.0,4.0,5.0,1.0,0.05088,0.005501
I134,20260819,0.5128,0.392905,23.0,0.125948,0.542003,9.847663,0.016593,10.0,6.0,1.0,8.0,0.113667,0.02716
I135,20260819,0.613565,0.761648,21.0,0.785985,0.528373,11.395241,0.074847,5.0,1.0,1.0,4.0,0.142578,0.045926
I136,20260819,0.247016,0.245567,15.0,0.576374,0.346696,11.006846,0.008262,5.0,5.0,5.0,8.0,0.084812,0.00063
I137,20260819,0.204441,0.37084,29.0,0.522315,0.342225,34.433964,0.099384,4.0,4.0,1.0,1.0,0.143682,0.024713
I138,20260819,0.614981,0.432603,8.0,0.379955,0.566638,12.571121,0.006084,6.0,6.0,3.0,6.0,0.090174,0.021187
I139,20260819,0.397045,0.435841,21.0,0.623576,0.450516,6.567088,0.086026,1.0,1.0,1.0,4.0,0.029013,0.021673
I140,20260819,0.277575,0.573662,31.0,0.451724,0.355562,8.462098,0.233659,6.0,6.0,3.0,4.0,0.075863,0.009411
I141,20260819,0.785237,0.155922,46.0,0.457191,0.591221,14.130687,0.126535,8.0,7.0,1.0,8.0,0.110968,0.038083
I142,20260819,0.288797,0.848978,32.0,0.217063,0.433424,4.408333,0.344308,5.0,5.0,4.0,8.0,0.07383,0.014798
I143,20260819,0.118155,0.721281,23.0,0.516095,0.297947,23.691841,0.084215,9.0,4.0,2.0,8.0,0.10665,0.022325
I144,20260819,0.607296,1.0,34.0,0.242221,0.525451,29.497726,0.014225,3.0,3.0,4.0,4.0,0.198223,0.038001
I145,20260819,0.852366,0.206015,16.0,0.495166,0.668827,52.710293,0.037357,9.0,2.0,2.0,6.0,0.130967,0.023508
I146,20260819,0.52494,0.506967,18.0,0.880837,0.528305,1.0,0.14025,8.0,3.0,1.0,3.0,0.100004,0.019324
I147,20260819,0.747295,0.526772,65.0,0.280767,0.613269,5.230129,0.058865,9.0,1.0,1.0,2.0,0.172638,0.032779
I148,20260819,0.603603,0.681115,58.0,0.190434,0.508704,34.651385,0.047132,11.0,1.0,2.0,2.0,0.117696,0.031956
I149,20260819,0.105258,0.501828,65.0,0.688205,0.267377,7.254972,0.073314,2.0,2.0,1.0,2.0,0.08961,0.016152
I150,20260819,0.14768,0.157092,9.0,0.333102,0.256554,7.91677,0.181872,6.0,6.0,4.0,5.0,0.108654,0.020234
I151,20260819,0.535348,0.544784,79.0,0.189556,0.510698,3.530393,0.130212,8.0,5.0,5.0,8.0,0.085004,0.006645
I152,20260819,0.278479,0.17637,9.0,0.203982,0.34171,4.125051,0.282668,5.0,3.0,2.0,4.0,0.070395,0.015521
I153,20260819,0.24792,0.321639,21.0,0.612142,0.332075,39.147981,0.040733,8.0,6.0,2.0,2.0,0.051296,0.021782
I154,20260819,0.078806,0.515345,27.0,0.640916,0.269555,23.405912,0.29683,2.0,2.0,4.0,4.0,0.085303,0.024563
I155,20260819,0.335741,0.454781,10.0,0.663714,0.368418,1.343267,0.019416,6.0,4.0,3.0,5.0,0.129036,0.024264
I156,20260819,0.676084,0.570709,57.0,0.88619,0.537598,55.106203,0.040843,6.0,4.0,4.0,8.0,0.094438,0.024697
I157,20260819,0.498664,0.664563,58.0,0.620612,0.494891,33.256682,0.050402,3.0,1.0,3.0,2.0,0.12991,0.015624
I158,20260819,0.231526,0.437819,42.0,0.794269,0.337126,12.342,0.153395,5.0,3.0,1.0,6.0,0.094207,0.02268
I159,20260819,0.520263,0.379825,37.0,0.635545,0.528086,180.0,0.156213,3.0,2.0,5.0,4.0,0.090902,0.027835
I160,20260819,0.78162,0.740307,42.0,0.672015,0.62917,36.458532,0.081985,6.0,3.0,5.0,3.0,0.138516,0.012879
I161,20260819,0.399881,0.315315,65.0,0.460194,0.410422,21.297574,0.081974,11.0,4.0,4.0,7.0,0.085519,0.027804
I162,20260819,0.346159,0.407991,40.0,0.083306,0.394362,6.361522,0.137773,10.0,3.0,5.0,7.0,0.130886,0.01899
I163,20260819,0.563548,1.0,41.0,0.875317,0.482128,18.910214,0.116293,10.0,6.0,1.0,8.0,0.148029,0.04363
I164,20260819,0.459408,0.646154,73.0,0.475174,0.45716,11.676851,0.040897,2.0,2.0,2.0,2.0,0.104728,0.009935
I165,20260819,0.704796,0.103295,67.0,0.464372,0.652383,13.047924,0.055895,11.0,6.0,4.0,3.0,0.218227,0.034704
I166,20260819,0.318377,0.581799,73.0,0.614645,0.423242,38.02087,0.136361,3.0,2.0,2.0,6.0,0.085697,0.022451
I167,20260819,0.236516,0.107495,28.0,0.640453,0.366912,29.341872,0.017643,1.0,1.0,5.0,1.0,0.067796,0.010562
I168,20260819,0.328985,0.662697,46.0,0.76537,0.433117,43.099777,0.044373,8.0,5.0,2.0,6.0,0.027638,0.0
I169,20260819,0.571091,0.442512,8.0,0.730778,0.464982,9.411895,0.062984,6.0,6.0,1.0,6.0,0.111453,0.011964
I170,20260819,0.431113,0.94004,68.0,0.483293,0.413951,8.503902,0.184739,11.0,3.0,4.0,5.0,0.03531,0.000865
I171,20260819,0.289314,0.561356,60.0,0.818391,0.398181,24.332164,0.261893,11.0,1.0,3.0,5.0,0.027321,0.008452
I172,20260819,0.353084,0.617582,56.0,0.523524,0.431822,46.938935,0.045242,8.0,1.0,2.0,5.0,0.094806,0.028705
I173,20260819,0.219225,0.994104,74.0,0.803669,0.309043,11.337059,0.025821,7.0,3.0,3.0,1.0,0.132843,0.03406
I174,20260819,0.502728,0.581561,29.0,0.631435,0.487563,20.473051,0.147497,4.0,3.0,4.0,2.0,0.186021,0.03331
I175,20260819,0.414457,0.305464,66.0,0.087379,0.429858,36.770696,0.130264,6.0,6.0,4.0,7.0,0.081588,0.036647
I176,20260819,0.302622,1.0,74.0,0.358512,0.384302,19.838822,0.099174,5.0,5.0,2.0,2.0,0.069738,0.021014
I177,20260819,0.689917,0.447401,70.0,0.806923,0.576789,29.386775,0.01142,1.0,1.0,2.0,4.0,0.187261,0.023211
I178,20260819,0.637368,0.456958,38.0,0.547857,0.571259,13.583596,0.016943,6.0,4.0,1.0,7.0,0.110254,0.012802
I179,20260819,0.254181,0.588908,55.0,0.333475,0.306897,35.918563,0.106273,2.0,2.0,5.0,5.0,0.057661,0.033542
I180,20260819,0.381198,0.44425,36.0,0.535233,0.342968,15.981863,0.253941,10.0,4.0,2.0,7.0,0.118575,0.011395
I181,20260819,0.595673,0.443136,57.0,0.873612,0.522443,18.32963,0.044803,6.0,5.0,4.0,1.0,0.102957,0.014118
I182,20260819,0.678078,0.698097,71.0,0.58581,0.593099,55.509208,0.082196,6.0,2.0,3.0,2.0,0.029787,0.035184
I183,20260819,0.479167,0.153713,19.0,0.734687,0.4927,1.31392,0.008879,5.0,3.0,4.0,7.0,0.089307,0.016541
I184,20260819,0.58312,0.155456,44.0,0.650887,0.520071,27.209407,0.111636,1.0,1.0,2.0,8.0,0.120462,0.015499
I185,20260819,0.566952,0.592502,38.0,0.423791,0.555399,14.500869,0.116793,3.0,3.0,5.0,6.0,0.113245,0.032644
I186,20260819,0.782376,0.749732,70.0,0.306917,0.620245,13.652715,0.058154,6.0,3.0,3.0,5.0,0.176407,0.053054
I187,20260819,0.299543,0.475113,14.0,0.951762,0.376266,1.0,0.059248,7.0,3.0,4.0,7.0,0.05399,0.002282
I188,20260819,0.428289,0.509211,72.0,0.870403,0.485659,15.256894,0.056943,6.0,4.0,5.0,8.0,0.098545,0.040706
I189,20260819,0.760861,0.674435,11.0,0.27694,0.632674,34.659481,0.091196,5.0,5.0,3.0,8.0,0.160811,0.021009
I190,20260819,0.4229,0.986554,30.0,0.734544,0.431816,25.928138,0.01788,8.0,4.0,4.0,3.0,0.085753,0.016444
I191,20260819,0.307341,0.788193,52.0,0.31277,0.356022,24.257929,0.088062,11.0,2.0,2.0,4.0,0.023944,0.007277
I192,20260819,0.322448,0.659709,20.0,0.531865,0.39777,21.775814,0.179748,1.0,1.0,2.0,4.0,0.135358,0.040274
I193,20260819,0.527054,0.546818,17.0,0.55365,0.480829,36.448728,0.080009,11.0,1.0,5.0,8.0,0.15277,0.047034
I194,20260819,0.752454,0.498495,46.0,0.676635,0.581374,24.395504,0.121852,5.0,5.0,3.0,6.0,0.100581,0.032238
I195,20260819,0.267372,0.137846,19.0,0.772332,0.345992,16.768845,0.039427,5.0,5.0,2.0,6.0,0.109724,0.020527
I196,20260819,0.532198,0.575629,32.0,0.301627,0.519231,21.866114,0.038872,3.0,3.0,3.0,2.0,0.125219,0.004945
I197,20260819,0.911959,0.896238,63.0,0.27657,0.686357,20.080984,0.14069,2.0,2.0,5.0,7.0,0.153442,0.023785
I198,20260819,0.374038,0.512061,76.0,0.405896,0.422093,23.202154,0.006089,5.0,5.0,5.0,8.0,0.117933,0.024788
I199,20260819,0.46217,0.606571,58.0,0.600288,0.437073,22.101423,0.036647,11.0,6.0,5.0,8.0,0.164813,0.0176
I200,20260819,0.291809,0.659492,59.0,0.595593,0.371556,34.732879,0.093391,9.0,6.0,5.0,2.0,0.135407,0.027738
I201,20260819,0.459183,0.834622,10.0,0.580296,0.464593,5.33981,0.110105,4.0,2.0,1.0,8.0,0.110286,0.024489
I202,20260819,0.482182,0.636879,38.0,0.635882,0.466554,34.951636,0.135701,1.0,1.0,4.0,2.0,0.167269,0.022524
I203,20260819,0.413339,0.667876,53.0,0.60095,0.479513,20.481188,0.015707,9.0,5.0,2.0,5.0,0.116741,0.023312
I204,20260819,0.355014,0.266379,71.0,0.265461,0.415987,6.407853,0.218611,2.0,2.0,4.0,6.0,0.062788,0.022842
I205,20260819,0.399002,0.309682,41.0,0.349468,0.474769,15.356982,0.088336,1.0,1.0,2.0,6.0,0.04131,0.001477
