item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I017,20260902,0.629338,0.775174,71.0,0.946263,0.684156,92.633493,0.090469,2.0,1.0,5.0,3.0,0.17583,0.030051
I018,20260902,0.356583,0.745757,54.0,0.922878,0.540263,78.689655,0.053944,4.0,4.0,3.0,1.0,0.054028,0.001767
I019,20260902,0.375823,0.495105,20.0,0.141346,0.587553,38.640846,0.036956,6.0,6.0,5.0,2.0,0.079989,0.005595
I020,20260902,0.115026,0.392722,54.0,0.204263,0.393667,30.44418,0.050366,7.0,3.0,1.0,1.0,0.124273,0.011077
I021,20260902,0.209519,0.241346,20.0,0.72538,0.436732,6.84118,0.171003,5.0,1.0,3.0,6.0,0.090417,0.007208
I022,20260902,0.077354,0.937881,22.0,0.489481,0.361669,45.048413,0.16277,3.0,3.0,5.0,2.0,0.009579,0.009706
I023,20260902,0.494825,0.180071,26.0,0.821569,0.626146,13.720032,0.044602,7.0,1.0,4.0,3.0,0.099242,0.032956
I024,20260902,0.033995,0.857012,54.0,0.708421,0.381584,10.424599,0.044404,2.0,2.0,2.0,5.0,0.064981,0.021903
I025,20260902,0.557863,0.817332,47.0,0.612497,0.553571,27.236104,0.072659,9.0,6.0,2.0,1.0,0.03877,0.009634
I026,20260902,0.390665,0.377626,26.0,0.319632,0.538037,59.66882,0.007082,10.0,3.0,2.0,1.0,0.060055,0.007857
I027,20260902,0.50463,0.342318,68.0,0.476054,0.581322,1.719495,0.024399,5.0,5.0,2.0,8.0,0.126274,0.016381
I028,20260902,0.176728,0.620864,29.0,0.354737,0.412583,25.803889,0.086892,6.0,6.0,2.0,3.0,0.071078,0.0
I029,20260902,0.648571,0.248985,13.0,0.811188,0.657317,51.682862,0.119033,5.0,5.0,2.0,2.0,0.072251,0.02156
I030,20260902,0.628014,0.5465,57.0,0.919195,0.676949,11.06488,0.195557,10.0,3.0,3.0,4.0,0.131113,0.037108
I031,20260902,0.338196,0.88875,13.0,0.47773,0.522894,14.331987,0.006145,10.0,1.0,3.0,6.0,0.047982,0.018496
I032,20260902,0.216317,0.355271,57.0,0.467023,0.420599,14.756423,0.004526,2.0,2.0,4.0,3.0,0.131095,0.030647
I033,20260902,0.485419,0.0,40.0,0.655429,0.567095,25.626292,0.154225,7.0,3.0,2.0,5.0,0.118412,0.016957
I034,20260902,0.711543,0.479777,59.0,0.52589,0.658551,15.748553,0.412596,9.0,2.0,5.0,8.0,0.071494,0.018016
I035,20260902,0.535322,0.360782,21.0,0.752417,0.62884,44.285474,0.045556,6.0,6.0,5.0,8.0,0.074407,0.00066
I036,20260902,0.489943,0.742563,67.0,0.661892,0.561881,27.511966,0.007011,3.0,1.0,1.0,2.0,0.098644,0.013695
I037,20260902,0.168117,0.744215,18.0,0.33213,0.441528,58.521252,0.151014,10.0,2.0,4.0,5.0,0.075258,0.016737
I038,20260902,0.483014,0.49257,26.0,0.718223,0.600623,25.897502,0.01263,9.0,4.0,4.0,8.0,0.151285,0.032784
I039,20260902,0.923031,0.665782,14.0,0.766069,0.812386,3.144528,0.048394,8.0,2.0,2.0,3.0,0.129642,0.042709
I040,20260902,0.418961,0.203703,39.0,0.331797,0.5406,1.0,0.064135,4.0,3.0,5.0,8.0,0.170266,0.009383
I041,20260902,0.467392,0.669487,25.0,0.646859,0.530658,45.113712,0.051319,9.0,5.0,1.0,7.0,0.17535,0.04841
I042,20260902,0.100273,0.490021,14.0,0.403622,0.364953,23.91739,0.079654,3.0,1.0,1.0,8.0,0.145137,0.015015
I043,20260902,0.847678,0.839974,15.0,0.57584,0.749105,14.682943,0.217942,9.0,3.0,3.0,5.0,0.090958,0.01595
I044,20260902,0.823105,0.65271,76.0,0.585795,0.772546,21.677608,0.248006,4.0,4.0,5.0,4.0,0.132385,0.014774
I045,20260902,0.210306,0.736397,69.0,0.514596,0.493843,9.02834,0.207379,1.0,1.0,5.0,5.0,0.048778,0.018989
I046,20260902,0.832771,0.616986,78.0,0.545355,0.843569,48.301846,0.028392,10.0,2.0,1.0,6.0,0.180134,0.007084
I047,20260902,0.868246,0.453823,78.0,0.846542,0.775725,5.952521,0.027883,3.0,1.0,5.0,3.0,0.13568,0.025223
I048,20260902,0.335515,0.684448,73.0,0.130142,0.515405,33.265075,0.082316,10.0,3.0,5.0,2.0,0.148255,0.016472
I049,20260902,0.616546,0.333352,41.0,0.695309,0.637907,9.052743,0.04557,3.0,3.0,1.0,7.0,0.157675,0.029127
I050,20260902,0.542781,0.033543,66.0,0.416816,0.703507,16.490544,0.054545,8.0,3.0,5.0,1.0,0.106079,0.019917
I051,20260902,0.393346,0.619514,27.0,0.913469,0.558748,34.110309,0.201421,2.0,2.0,5.0,8.0,0.088278,0.009439
I052,20260902,0.16332,0.809873,70.0,0.774829,0.411707,42.12646,0.231257,2.0,2.0,1.0,3.0,0.096608,0.012253
I053,20260902,0.339619,0.481533,23.0,0.581303,0.493035,21.958123,0.128493,4.0,1.0,1.0,1.0,0.139666,0.001296
I054,20260902,0.489203,0.11223,49.0,0.150377,0.610363,34.13352,0.01017,10.0,2.0,3.0,4.0,0.038089,0.01349
I055,20260902,0.51301,0.88271,33.0,0.379198,0.595609,29.68894,0.06271,4.0,2.0,2.0,2.0,0.151727,0.033334
I056,20260902,0.706529,0.215643,54.0,0.642537,0.718811,23.235342,0.116387,10.0,3.0,5.0,6.0,0.18338,0.03909
I057,20260902,0.544968,0.581501,67.0,0.773796,0.606826,25.268863,0.125892,10.0,6.0,5.0,1.0,0.057817,0.0
I058,20260902,0.248123,1.0,65.0,0.247309,0.488597,1.188375,0.048957,11.0,6.0,1.0,5.0,0.067739,0.014253
I059,20260902,0.576612,0.403086,10.0,0.066512,0.618799,18.898779,0.136944,2.0,2.0,1.0,6.0,0.146647,0.024015
I060,20260902,0.435684,0.571198,75.0,0.288547,0.625058,14.644318,0.175489,9.0,4.0,5.0,5.0,0.119953,0.030929
I061,20260902,0.164672,0.388855,39.0,0.800671,0.398641,42.995596,0.125999,3.0,3.0,3.0,7.0,0.081495,0.041663
I062,20260902,0.342497,0.657259,10.0,0.355963,0.520557,39.268016,0.036685,10.0,1.0,5.0,2.0,0.111279,0.0
I063,20260902,0.128949,0.366887,77.0,0.518813,0.426374,22.587361,0.221008,2.0,2.0,5.0,1.0,0.204914,0.041023
I064,20260902,0.350595,0.84059,32.0,0.319567,0.492548,46.982067,0.031476,8.0,1.0,4.0,5.0,0.057711,0.016398
I065,20260902,0.395627,0.205739,15.0,0.612349,0.576753,16.997464,0.021442,7.0,4.0,2.0,4.0,0.13534,0.032006
I066,20260902,0.392312,0.683077,79.0,0.652883,0.528055,14.537412,0.056703,2.0,2.0,3.0,2.0,0.08265,0.028286
I067,20260902,0.340909,0.71793,67.0,0.662966,0.508235,28.198794,0.073359,10.0,4.0,3.0,2.0,0.102127,0.014698
I068,20260902,0.270728,0.334166,10.0,0.866282,0.39088,31.66631,0.103612,5.0,2.0,3.0,3.0,0.063187,0.01706
I069,20260902,0.364295,0.527508,41.0,0.806619,0.508951,2.792517,0.213342,1.0,1.0,5.0,2.0,0.096092,0.030014
I070,20260902,0.329585,0.151192,70.0,0.798132,0.51227,59.76326,0.119391,11.0,6.0,1.0,4.0,0.117236,0.038304
I071,20260902,0.245184,0.501009,42.0,0.607955,0.447259,26.653123,0.065939,1.0,1.0,4.0,7.0,0.003977,0.001427
I072,20260902,0.796537,0.455865,28.0,0.756936,0.766906,34.919239,0.04408,4.0,4.0,3.0,4.0,0.175275,0.026584
I073,20260902,0.660768,0.214648,68.0,0.421207,0.678042,26.765667,0.045531,6.0,6.0,4.0,1.0,0.097098,0.0
I074,20260902,0.392489,0.624727,26.0,0.725794,0.644754,18.534655,0.05057,2.0,2.0,4.0,2.0,0.066341,0.015284
I075,20260902,0.187853,0.469102,8.0,0.649364,0.435473,27.586252,0.037768,2.0,2.0,1.0,6.0,0.158406,0.030818
I076,20260902,0.50756,0.277263,47.0,0.608138,0.548471,3.308088,0.007803,10.0,5.0,4.0,8.0,0.057871,0.029045
I077,20260902,0.55418,1.0,15.0,0.30239,0.634603,31.964228,0.136076,5.0,1.0,2.0,6.0,0.105731,0.030004
I078,20260902,0.697072,0.439234,75.0,0.633511,0.712642,17.703934,0.00104,5.0,5.0,4.0,1.0,0.083636,0.003112
I079,20260902,0.667352,0.690015,57.0,0.74252,0.668614,51.257745,0.003196,3.0,3.0,5.0,3.0,0.126877,0.030251
I080,20260902,0.462529,0.422187,32.0,0.776399,0.558603,5.102592,0.078727,3.0,3.0,5.0,4.0,0.14555,0.007309
I081,20260902,0.29179,0.719724,16.0,0.524245,0.518371,22.517662,0.212235,3.0,3.0,5.0,8.0,0.07617,0.020862
I082,20260902,0.594451,0.493007,64.0,0.424401,0.652147,49.940666,0.084207,6.0,6.0,5.0,2.0,0.11244,0.02896
I083,20260902,0.232861,0.70741,28.0,0.507329,0.497975,1.0,0.046527,1.0,1.0,2.0,5.0,0.10794,0.021504
I084,20260902,0.492642,0.428512,55.0,0.170585,0.600863,15.172472,0.122844,6.0,3.0,4.0,5.0,0.148858,0.022661
I085,20260902,0.180671,0.806153,30.0,0.462445,0.451114,47.977825,0.083966,4.0,4.0,3.0,8.0,0.073335,0.0
I086,20260902,0.28728,0.411077,50.0,0.646812,0.456131,16.932012,0.131779,1.0,1.0,4.0,3.0,0.096892,0.022425
I087,20260902,0.677342,0.36654,33.0,0.532464,0.702955,7.150831,0.16054,10.0,6.0,4.0,3.0,0.090032,0.020501
I088,20260902,0.587924,0.596314,28.0,0.37263,0.647249,9.87728,0.116062,7.0,6.0,1.0,5.0,0.136051,0.0
I089,20260902,0.662284,0.850069,11.0,0.323012,0.667219,10.364479,0.023851,9.0,1.0,3.0,2.0,0.174789,0.027312
I090,20260902,0.495127,0.353908,34.0,0.394471,0.587842,29.468911,0.182256,8.0,6.0,4.0,3.0,0.079245,0.019833
I091,20260902,0.147619,0.239182,31.0,0.693273,0.393552,25.348054,0.092078,3.0,3.0,3.0,6.0,0.04249,0.015266
I092,20260902,0.3234,0.30896,20.0,0.742502,0.55594,20.399728,0.13938,1.0,1.0,4.0,4.0,0.0,0.003364
I093,20260902,0.437741,0.298983,43.0,0.308597,0.55601,28.502758,0.223392,2.0,2.0,3.0,4.0,0.18948,0.043516
I094,20260902,0.083565,0.194755,63.0,0.454849,0.427256,20.953191,0.073659,6.0,5.0,5.0,2.0,0.0,0.00662
I095,20260902,0.147121,0.75584,72.0,0.428382,0.413063,34.660993,0.003939,6.0,1.0,3.0,8.0,0.136519,0.012256
I096,20260902,0.493143,0.074374,53.0,0.714804,0.587483,15.226301,0.008445,3.0,3.0,1.0,1.0,0.074441,0.013295
I097,20260902,0.484466,0.542086,63.0,0.397545,0.604122,1.0,0.030922,7.0,5.0,4.0,8.0,0.108483,0.011949
I098,20260902,0.55773,0.495823,60.0,0.430554,0.651795,36.527001,0.123835,3.0,3.0,4.0,7.0,0.16591,0.038089
I099,20260902,0.413177,0.83535,56.0,0.518745,0.539094,18.870918,0.188952,6.0,3.0,1.0,7.0,0.092798,0.017029
I100,20260902,0.853944,0.111135,71.0,0.346644,0.729708,13.339435,0.083558,8.0,4.0,5.0,1.0,0.18588,0.04759
I101,20260902,0.69521,0.156695,28.0,0.794273,0.677083,6.76113,0.0536,5.0,5.0,2.0,5.0,0.153219,0.011853
I102,20260902,0.215958,0.448421,37.0,0.385541,0.456381,32.543649,0.020113,7.0,7.0,1.0,2.0,0.106315,0.022809
I103,20260902,0.216869,0.761618,38.0,0.659815,0.411326,19.83959,0.078265,8.0,6.0,4.0,4.0,0.075674,0.043452
I104,20260902,0.603818,0.583328,76.0,0.489183,0.629271,21.249215,0.001549,5.0,5.0,4.0,2.0,0.082596,0.018565
I105,20260902,0.277368,0.464396,10.0,0.435823,0.458775,5.794456,0.028077,7.0,3.0,3.0,8.0,0.097353,0.012276
I106,20260902,0.49615,0.633447,13.0,0.328439,0.545629,27.019241,0.059229,1.0,1.0,1.0,5.0,0.067311,0.007389
I107,20260902,0.441819,0.2321,36.0,0.731463,0.555119,36.010631,0.106043,9.0,7.0,1.0,3.0,0.174682,0.047019
I108,20260902,0.676607,0.507727,70.0,0.678629,0.695525,12.660748,0.042111,3.0,3.0,3.0,2.0,0.190708,0.042153
I109,20260902,0.694441,0.575924,66.0,0.708064,0.714402,27.702952,0.067435,10.0,1.0,4.0,3.0,0.13138,0.021859
I110,20260902,0.431483,0.681143,67.0,0.539075,0.566449,34.710468,0.079608,9.0,5.0,3.0,3.0,0.072332,0.00541
I111,20260902,0.248625,0.866384,74.0,0.802615,0.438364,21.300017,0.076105,4.0,3.0,4.0,6.0,0.130424,0.003229
I112,20260902,0.190088,0.380183,47.0,0.608553,0.425228,4.490149,0.045801,11.0,7.0,1.0,5.0,0.014969,0.00961
I113,20260902,0.591966,0.481612,22.0,0.565724,0.600824,30.894042,0.055267,5.0,5.0,5.0,5.0,0.1816,0.034587
I114,20260902,0.699968,0.650318,60.0,0.489782,0.622409,14.885989,0.011757,7.0,5.0,5.0,3.0,0.181462,0.018847
I115,20260902,0.571525,0.685723,62.0,0.653799,0.656682,11.92586,0.094901,5.0,5.0,4.0,7.0,0.156934,0.013899
I116,20260902,0.866336,0.385073,42.0,0.136355,0.719582,33.662988,0.209364,1.0,1.0,3.0,4.0,0.118239,0.013675
I117,20260902,0.719136,0.045907,8.0,0.535374,0.718728,26.68375,0.216427,6.0,4.0,3.0,2.0,0.089643,0.019137
I118,20260902,0.328151,0.513942,70.0,0.417595,0.567255,14.815664,0.012661,10.0,6.0,2.0,1.0,0.093343,0.036993
I119,20260902,0.096682,0.423843,76.0,0.174904,0.374042,19.174739,0.053517,11.0,3.0,5.0,1.0,0.053166,0.00378
I120,20260902,0.538107,0.727297,42.0,0.330744,0.613081,9.076851,0.199942,2.0,2.0,3.0,8.0,0.105714,0.018372
I121,20260902,0.403221,0.77346,14.0,0.289673,0.483933,49.819392,0.020636,8.0,1.0,4.0,7.0,0.150632,0.025363
I122,20260902,0.505429,0.437844,64.0,0.918063,0.596033,42.841788,0.021237,7.0,6.0,2.0,3.0,0.055359,0.016338
I123,20260902,0.230641,0.223841,50.0,0.476634,0.428493,27.732807,0.081878,4.0,1.0,1.0,5.0,0.073604,0.0063
I124,20260902,0.520398,0.100365,15.0,0.83902,0.637048,6.214322,0.148251,10.0,3.0,3.0,4.0,0.179568,0.013408
I125,20260902,0.702527,0.297268,30.0,0.750096,0.667346,18.306086,0.032023,6.0,6.0,3.0,2.0,0.057648,0.009524
I126,20260902,0.592414,0.265557,72.0,0.623653,0.655774,25.887709,0.04428,7.0,3.0,2.0,2.0,0.082686,0.007251
I127,20260902,0.242506,0.741671,38.0,0.606585,0.4646,27.034126,0.092761,10.0,5.0,1.0,7.0,0.100263,0.009345
I128,20260902,0.265609,0.315435,16.0,0.872497,0.450142,23.971266,0.173538,8.0,4.0,2.0,3.0,0.112183,0.013487
I129,20260902,0.353854,0.690735,32.0,0.730902,0.474688,22.806251,0.096591,7.0,3.0,4.0,8.0,0.072688,0.011122
I130,20260902,0.306691,0.171366,41.0,0.821678,0.510977,20.895811,0.187747,3.0,3.0,3.0,2.0,0.14241,0.014586
I131,20260902,0.434056,0.621019,27.0,0.241724,0.635838,18.242067,0.043636,2.0,2.0,3.0,3.0,0.139348,0.005595
I132,20260902,0.653049,0.281924,73.0,0.653639,0.634436,35.551043,0.055258,4.0,2.0,3.0,1.0,0.124388,0.025909
I133,20260902,0.217468,0.790882,46.0,0.74949,0.471583,26.375301,0.064955,4.0,4.0,5.0,1.0,0.08593,0.010701
I134,20260902,0.5128,0.348861,23.0,0.125948,0.579534,12.896268,0.071609,10.0,6.0,1.0,8.0,0.137713,0.023338
I135,20260902,0.613565,0.977472,21.0,0.785985,0.739041,54.745318,0.070004,5.0,1.0,1.0,4.0,0.101076,0.023485
I136,20260902,0.247016,0.475705,15.0,0.576374,0.438809,14.647516,0.020804,5.0,5.0,5.0,8.0,0.031853,0.016015
I137,20260902,0.204441,0.36072,29.0,0.522315,0.455228,7.132463,0.041811,4.0,4.0,1.0,1.0,0.102211,0.023105
I138,20260902,0.614981,0.351061,8.0,0.379955,0.683166,25.216689,0.225715,6.0,6.0,3.0,6.0,0.071498,0.023328
I139,20260902,0.397045,0.532558,21.0,0.623576,0.561095,8.194738,0.051168,1.0,1.0,1.0,4.0,0.054582,0.021762
I140,20260902,0.277575,0.704796,31.0,0.451724,0.504384,17.360204,0.028226,6.0,6.0,3.0,4.0,0.128547,0.00972
I141,20260902,0.785237,0.070652,46.0,0.457191,0.750872,24.546549,0.174646,8.0,7.0,1.0,8.0,0.110684,0.042845
I142,20260902,0.288797,1.0,32.0,0.217063,0.448396,20.488604,0.011516,5.0,5.0,4.0,8.0,0.0,0.01735
I143,20260902,0.118155,0.715033,23.0,0.516095,0.367964,7.497495,0.113296,9.0,4.0,2.0,8.0,0.101974,0.016233
I144,20260902,0.607296,0.73969,34.0,0.242221,0.602599,43.775169,0.032161,3.0,3.0,4.0,4.0,0.190141,0.051036
I145,20260902,0.852366,0.369258,16.0,0.495166,0.801419,46.941034,0.33999,9.0,2.0,2.0,6.0,0.095802,0.01981
I146,20260902,0.52494,0.366174,18.0,0.880837,0.620704,14.501256,0.071613,8.0,3.0,1.0,3.0,0.107218,0.020199
I147,20260902,0.747295,0.629156,65.0,0.280767,0.787448,5.070964,0.062956,9.0,1.0,1.0,2.0,0.147286,0.051841
I148,20260902,0.603603,0.534002,58.0,0.190434,0.656039,26.328111,0.178191,11.0,1.0,2.0,2.0,0.18751,0.032899
I149,20260902,0.105258,0.242892,65.0,0.688205,0.441073,1.555613,0.076624,2.0,2.0,1.0,2.0,0.023059,0.005968
I150,20260902,0.14768,0.062076,9.0,0.333102,0.440233,34.501933,0.000966,6.0,6.0,4.0,5.0,0.118917,0.018535
I151,20260902,0.535348,0.720345,79.0,0.189556,0.66886,5.624939,0.017705,8.0,5.0,5.0,8.0,0.110315,0.01918
I152,20260902,0.278479,0.194085,9.0,0.203982,0.532197,1.0,0.115999,5.0,3.0,2.0,4.0,0.097025,0.004558
I153,20260902,0.24792,0.294081,21.0,0.612142,0.516996,55.077234,0.081909,8.0,6.0,2.0,2.0,0.033478,0.00792
I154,20260902,0.078806,0.196698,27.0,0.640916,0.365398,42.344386,0.220843,2.0,2.0,4.0,4.0,0.082909,0.026253
I155,20260902,0.335741,0.34023,10.0,0.663714,0.490243,15.370133,0.04874,6.0,4.0,3.0,5.0,0.056166,0.022822
I156,20260902,0.676084,0.57287,57.0,0.88619,0.628077,5.360203,0.087922,6.0,4.0,4.0,8.0,0.131006,0.030304
I157,20260902,0.498664,0.588365,58.0,0.620612,0.560107,15.06268,0.126411,3.0,1.0,3.0,2.0,0.050612,0.023624
I158,20260902,0.231526,0.286994,42.0,0.794269,0.464668,36.945881,0.087056,5.0,3.0,1.0,6.0,0.077943,0.011786
I159,20260902,0.520263,0.462761,37.0,0.635545,0.551989,37.035038,0.019189,3.0,2.0,5.0,4.0,0.172755,0.032212
I160,20260902,0.78162,0.950579,42.0,0.672015,0.755671,21.040877,0.096567,6.0,3.0,5.0,3.0,0.146396,0.039844
I161,20260902,0.399881,0.337476,65.0,0.460194,0.526231,58.851847,0.085588,11.0,4.0,4.0,7.0,0.008536,0.032632
I162,20260902,0.346159,0.457287,40.0,0.083306,0.530569,4.446781,0.022892,10.0,3.0,5.0,7.0,0.084047,0.013022
I163,20260902,0.563548,0.80957,41.0,0.875317,0.637765,17.543191,0.021403,10.0,6.0,1.0,8.0,0.143265,0.028882
I164,20260902,0.459408,0.465296,73.0,0.475174,0.582186,21.445424,0.19175,2.0,2.0,2.0,2.0,0.114208,0.027009
I165,20260902,0.704796,0.322804,67.0,0.464372,0.698108,2.745467,0.042204,11.0,6.0,4.0,3.0,0.185711,0.043005
I166,20260902,0.318377,0.497601,73.0,0.614645,0.474703,8.402063,0.049,3.0,2.0,2.0,6.0,0.08375,0.012592
I167,20260902,0.236516,0.220892,28.0,0.640453,0.471395,11.724726,0.173333,1.0,1.0,5.0,1.0,0.024525,0.012531
I168,20260902,0.328985,0.548339,46.0,0.76537,0.517093,19.760298,0.015809,8.0,5.0,2.0,6.0,0.098262,0.0
I169,20260902,0.571091,0.2357,8.0,0.730778,0.625395,54.812533,0.013346,6.0,6.0,1.0,6.0,0.111031,0.02776
I170,20260902,0.431113,0.713912,68.0,0.483293,0.568084,13.270578,0.156127,11.0,3.0,4.0,5.0,0.0,0.010875
I171,20260902,0.289314,0.485358,60.0,0.818391,0.481647,6.650983,0.241337,11.0,1.0,3.0,5.0,0.045599,0.013372
I172,20260902,0.353084,0.719793,56.0,0.523524,0.5883,24.778401,0.252563,8.0,1.0,2.0,5.0,0.13369,0.021572
I173,20260902,0.219225,0.785635,74.0,0.803669,0.422582,52.522136,0.16271,7.0,3.0,3.0,1.0,0.045232,0.001327
I174,20260902,0.502728,0.412715,29.0,0.631435,0.600474,18.649982,0.167534,4.0,3.0,4.0,2.0,0.129838,0.011575
I175,20260902,0.414457,0.463474,66.0,0.087379,0.567371,24.851969,0.15035,6.0,6.0,4.0,7.0,0.193928,0.02823
I176,20260902,0.302622,0.836838,74.0,0.358512,0.516106,14.289618,0.000936,5.0,5.0,2.0,2.0,0.045674,0.026483
I177,20260902,0.689917,0.650425,70.0,0.806923,0.729344,9.582396,0.090111,1.0,1.0,2.0,4.0,0.220416,0.023108
I178,20260902,0.637368,0.544843,38.0,0.547857,0.730058,23.646183,0.071007,6.0,4.0,1.0,7.0,0.174856,0.029813
I179,20260902,0.254181,0.539161,55.0,0.333475,0.522851,14.436506,0.021869,2.0,2.0,5.0,5.0,0.143274,0.002174
I180,20260902,0.381198,0.458762,36.0,0.535233,0.513702,1.0,0.053331,10.0,4.0,2.0,7.0,0.091647,0.027273
I181,20260902,0.595673,0.29036,57.0,0.873612,0.640013,9.738533,0.051004,6.0,5.0,4.0,1.0,0.061833,0.025881
I182,20260902,0.678078,0.788704,71.0,0.58581,0.714773,27.076019,0.080558,6.0,2.0,3.0,2.0,0.043834,0.021412
I183,20260902,0.479167,0.217978,19.0,0.734687,0.63067,15.040627,0.061358,5.0,3.0,4.0,7.0,0.114997,0.02492
I184,20260902,0.58312,0.142846,44.0,0.650887,0.642691,23.762274,0.021539,1.0,1.0,2.0,8.0,0.156798,0.030315
I185,20260902,0.566952,0.834929,38.0,0.423791,0.612872,19.951625,0.065457,3.0,3.0,5.0,6.0,0.105057,0.017219
I186,20260902,0.782376,0.749964,70.0,0.306917,0.726463,17.05043,0.044558,6.0,3.0,3.0,5.0,0.166228,0.027955
I187,20260902,0.299543,0.297717,14.0,0.951762,0.512843,24.1749,0.270097,7.0,3.0,4.0,7.0,0.105672,0.016414
I188,20260902,0.428289,0.538371,72.0,0.870403,0.56058,4.266096,0.034347,6.0,4.0,5.0,8.0,0.104311,0.028696
I189,20260902,0.760861,0.552016,11.0,0.27694,0.755233,10.340023,0.066334,5.0,5.0,3.0,8.0,0.078577,0.04274
I190,20260902,0.4229,0.968932,30.0,0.734544,0.570286,55.26636,0.058509,8.0,4.0,4.0,3.0,0.094454,0.009637
I191,20260902,0.307341,0.735904,52.0,0.31277,0.527113,21.788496,0.053612,11.0,2.0,2.0,4.0,0.092463,0.020226
I192,20260902,0.322448,0.756559,20.0,0.531865,0.503273,57.635815,0.184805,1.0,1.0,2.0,4.0,0.158227,0.004503
I193,20260902,0.527054,0.801068,17.0,0.55365,0.613236,1.0,0.205642,11.0,1.0,5.0,8.0,0.198881,0.02534
I194,20260902,0.752454,0.534752,46.0,0.676635,0.732135,27.35222,0.04405,5.0,5.0,3.0,6.0,0.092732,0.027824
I195,20260902,0.267372,0.196624,19.0,0.772332,0.501361,51.718846,0.390506,5.0,5.0,2.0,6.0,0.077631,0.001998
I196,20260902,0.532198,0.442862,32.0,0.301627,0.576185,58.543709,0.013432,3.0,3.0,3.0,2.0,0.130772,0.002636
I197,20260902,0.911959,0.747274,63.0,0.27657,0.793289,11.316022,0.066473,2.0,2.0,5.0,7.0,0.205901,0.028885
I198,20260902,0.374038,0.418115,76.0,0.405896,0.523928,24.505166,0.018661,5.0,5.0,5.0,8.0,0.096719,0.026369
I199,20260902,0.46217,0.734736,58.0,0.600288,0.564614,4.871904,0.040441,11.0,6.0,5.0,8.0,0.127568,0.021767
I200,20260902,0.291809,0.875454,59.0,0.595593,0.481449,5.02071,0.061088,9.0,6.0,5.0,2.0,0.106892,0.029163
I201,20260902,0.459183,0.689452,10.0,0.580296,0.594545,56.138787,0.007813,4.0,2.0,1.0,8.0,0.115505,0.024226
I202,20260902,0.482182,0.807616,38.0,0.635882,0.636057,5.059552,0.02289,1.0,1.0,4.0,2.0,0.06877,0.033099
I203,20260902,0.413339,0.886116,53.0,0.60095,0.556086,26.461436,0.320329,9.0,5.0,2.0,5.0,0.130926,0.019394
I204,20260902,0.355014,0.395117,71.0,0.265461,0.541638,45.416655,0.09969,2.0,2.0,4.0,6.0,0.048034,0.019345
I205,20260902,0.399002,0.340352,41.0,0.349468,0.558741,24.366903,0.137533,1.0,1.0,2.0,6.0,0.0434,0.002529
