item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I034,20260817,0.711543,0.554286,59.0,0.52589,0.425286,9.137432,0.050358,9.0,2.0,5.0,8.0,0.118736,0.0
I035,20260817,0.535322,0.397863,21.0,0.752417,0.438096,32.32702,0.022482,6.0,6.0,5.0,8.0,0.034348,0.014994
I036,20260817,0.489943,0.464821,67.0,0.661892,0.191039,68.34651,0.033446,3.0,1.0,1.0,2.0,0.076976,0.004024
I037,20260817,0.168117,0.915349,18.0,0.33213,0.243471,15.292409,0.018141,10.0,2.0,4.0,5.0,0.067177,0.001269
I038,20260817,0.483014,0.616149,26.0,0.718223,0.439315,10.751632,0.032766,9.0,4.0,4.0,8.0,0.165474,0.017791
I039,20260817,0.923031,0.590308,14.0,0.766069,0.360822,52.221774,0.231868,8.0,2.0,2.0,3.0,0.191245,0.045934
I040,20260817,0.418961,0.440411,39.0,0.331797,0.425108,44.554107,0.009492,4.0,3.0,5.0,8.0,0.124189,0.018398
I041,20260817,0.467392,0.735967,25.0,0.646859,0.516691,15.954048,0.014021,9.0,5.0,1.0,7.0,0.142369,0.012352
I042,20260817,0.100273,0.738582,14.0,0.403622,0.178073,11.726334,0.228249,3.0,1.0,1.0,8.0,0.132802,0.04293
I043,20260817,0.847678,0.630616,15.0,0.57584,0.384019,45.545708,0.03143,9.0,3.0,3.0,5.0,0.1809,0.01718
I044,20260817,0.823105,0.548444,76.0,0.585795,0.358439,2.434399,0.155532,4.0,4.0,5.0,4.0,0.11399,0.052906
I045,20260817,0.210306,0.525712,69.0,0.514596,0.263476,26.667386,0.002071,1.0,1.0,5.0,5.0,0.036428,0.003054
I046,20260817,0.832771,0.665415,78.0,0.545355,0.368159,72.472344,0.079956,10.0,2.0,1.0,6.0,0.164766,0.009184
I047,20260817,0.868246,0.365986,78.0,0.846542,0.314011,6.085718,0.021198,3.0,1.0,5.0,3.0,0.159454,0.024906
I048,20260817,0.335515,0.687282,73.0,0.130142,0.290708,49.160659,0.264121,10.0,3.0,5.0,2.0,0.068753,0.054568
I049,20260817,0.616546,0.508766,41.0,0.695309,0.395366,22.97804,0.275321,3.0,3.0,1.0,7.0,0.15758,0.085845
I050,20260817,0.542781,0.249956,66.0,0.416816,0.505099,11.346284,0.106491,8.0,3.0,5.0,1.0,0.144728,0.033584
I051,20260817,0.393346,0.745268,27.0,0.913469,0.201256,68.725212,0.088888,2.0,2.0,5.0,8.0,0.05606,0.013204
I052,20260817,0.16332,0.62045,70.0,0.774829,0.430505,31.770211,0.280612,2.0,2.0,1.0,3.0,0.059125,0.079904
I053,20260817,0.339619,0.641535,23.0,0.581303,0.567749,43.684138,0.203516,4.0,1.0,1.0,1.0,0.114583,0.013751
I054,20260817,0.489203,0.337094,49.0,0.150377,0.301901,45.063274,0.034063,10.0,2.0,3.0,4.0,0.081475,0.01455
I055,20260817,0.51301,0.658545,33.0,0.379198,0.283455,13.919897,0.219695,4.0,2.0,2.0,2.0,0.169445,0.056589
I056,20260817,0.706529,0.259867,54.0,0.642537,0.304221,2.863012,0.018172,10.0,3.0,5.0,6.0,0.173202,0.0
I057,20260817,0.544968,0.441124,67.0,0.773796,0.420954,17.558192,0.400243,10.0,6.0,5.0,1.0,0.0,0.059055
I058,20260817,0.248123,1.0,65.0,0.247309,0.479547,41.864591,0.140814,11.0,6.0,1.0,5.0,0.09204,0.039013
I059,20260817,0.576612,0.465657,10.0,0.066512,0.200066,7.830958,0.18865,2.0,2.0,1.0,6.0,0.145429,0.023153
I060,20260817,0.435684,0.61651,75.0,0.288547,0.267148,8.760624,0.14318,9.0,4.0,5.0,5.0,0.094821,0.024694
I061,20260817,0.164672,0.434716,39.0,0.800671,0.297595,32.371472,0.09384,3.0,3.0,3.0,7.0,0.071216,0.02209
I062,20260817,0.342497,0.561851,10.0,0.355963,0.380569,25.292416,0.025648,10.0,1.0,5.0,2.0,0.075684,0.010355
I063,20260817,0.128949,0.493249,77.0,0.518813,0.28049,12.136919,0.043411,2.0,2.0,5.0,1.0,0.148821,0.020981
I064,20260817,0.350595,0.738097,32.0,0.319567,0.336459,20.92008,0.067667,8.0,1.0,4.0,5.0,0.06387,0.024248
I065,20260817,0.395627,0.381271,15.0,0.612349,0.193128,1.0,0.367675,7.0,4.0,2.0,4.0,0.126795,0.067085
I066,20260817,0.392312,0.624528,79.0,0.652883,0.210631,9.97599,0.100101,2.0,2.0,3.0,2.0,0.116793,0.030604
I067,20260817,0.340909,0.692808,67.0,0.662966,0.490578,53.466444,0.28227,10.0,4.0,3.0,2.0,0.053267,0.044124
I068,20260817,0.270728,0.356831,10.0,0.866282,0.420187,1.0,0.0995,5.0,2.0,3.0,3.0,0.073554,0.039655
I069,20260817,0.364295,0.418935,41.0,0.806619,0.47937,31.042298,0.191842,1.0,1.0,5.0,2.0,0.106378,0.04627
I070,20260817,0.329585,0.247641,70.0,0.798132,0.513169,22.037035,0.044192,11.0,6.0,1.0,4.0,0.114539,0.010612
I071,20260817,0.245184,0.471141,42.0,0.607955,0.312015,28.163287,0.048721,1.0,1.0,4.0,7.0,0.074676,0.015086
I072,20260817,0.796537,0.429175,28.0,0.756936,0.397836,7.57948,0.117198,4.0,4.0,3.0,4.0,0.113251,0.029041
I073,20260817,0.660768,0.454561,68.0,0.421207,0.415919,21.891405,0.287712,6.0,6.0,4.0,1.0,0.132027,0.057046
I074,20260817,0.392489,0.882715,26.0,0.725794,0.526894,14.542258,0.135087,2.0,2.0,4.0,2.0,0.103758,0.024307
I075,20260817,0.187853,0.426854,8.0,0.649364,0.212821,21.348873,0.034452,2.0,2.0,1.0,6.0,0.114001,0.011135
I076,20260817,0.50756,0.359442,47.0,0.608138,0.293685,38.564055,0.035641,10.0,5.0,4.0,8.0,0.127127,0.016815
I077,20260817,0.55418,1.0,15.0,0.30239,0.390151,27.500055,0.155469,5.0,1.0,2.0,6.0,0.145351,0.029879
I078,20260817,0.697072,0.334692,75.0,0.633511,0.417242,9.169384,0.012499,5.0,5.0,4.0,1.0,0.091766,0.027408
I079,20260817,0.667352,0.701353,57.0,0.74252,0.506242,1.0,0.012675,3.0,3.0,5.0,3.0,0.170889,0.019802
I080,20260817,0.462529,0.458587,32.0,0.776399,0.497978,27.145454,0.010197,3.0,3.0,5.0,4.0,0.128355,0.019977
I081,20260817,0.29179,0.750757,16.0,0.524245,0.092896,12.806719,0.078048,3.0,3.0,5.0,8.0,0.046465,0.013617
I082,20260817,0.594451,0.389019,64.0,0.424401,0.356003,21.693555,0.083234,6.0,6.0,5.0,2.0,0.097836,0.003224
I083,20260817,0.232861,0.830866,28.0,0.507329,0.400026,15.043418,0.045748,1.0,1.0,2.0,5.0,0.126547,0.035751
I084,20260817,0.492642,0.599438,55.0,0.170585,0.318616,16.577564,0.358434,6.0,3.0,4.0,5.0,0.178102,0.069781
I085,20260817,0.180671,0.601137,30.0,0.462445,0.181204,26.502877,0.184056,4.0,4.0,3.0,8.0,0.032126,0.022129
I086,20260817,0.28728,0.519349,50.0,0.646812,0.333224,11.568424,0.093712,1.0,1.0,4.0,3.0,0.089565,0.017735
I087,20260817,0.677342,0.396942,33.0,0.532464,0.356488,18.985011,0.069375,10.0,6.0,4.0,3.0,0.078321,0.014895
I088,20260817,0.587924,0.631427,28.0,0.37263,0.39322,10.188274,0.026923,7.0,6.0,1.0,5.0,0.161462,0.015892
I089,20260817,0.662284,0.793502,11.0,0.323012,0.28354,56.926375,0.167712,9.0,1.0,3.0,2.0,0.229501,0.042286
I090,20260817,0.495127,0.350355,34.0,0.394471,0.235323,7.052771,0.130951,8.0,6.0,4.0,3.0,0.148306,0.022784
I091,20260817,0.147619,0.24374,31.0,0.693273,0.22356,3.818674,0.180889,3.0,3.0,3.0,6.0,0.068516,0.036158
I092,20260817,0.3234,0.556427,20.0,0.742502,0.11533,21.783701,0.366921,1.0,1.0,4.0,4.0,0.071562,0.069328
I093,20260817,0.437741,0.508317,43.0,0.308597,0.408918,20.585278,0.094022,2.0,2.0,3.0,4.0,0.168467,0.020939
I094,20260817,0.083565,0.333691,63.0,0.454849,0.349516,27.127861,0.221909,6.0,5.0,5.0,2.0,0.051863,0.028186
I095,20260817,0.147121,0.550113,72.0,0.428382,0.30281,14.425267,0.236304,6.0,1.0,3.0,8.0,0.138851,0.052387
I096,20260817,0.493143,0.408477,53.0,0.714804,0.34082,13.000791,0.106128,3.0,3.0,1.0,1.0,0.123301,0.031053
I097,20260817,0.484466,0.765536,63.0,0.397545,0.256355,1.0,0.068507,7.0,5.0,4.0,8.0,0.125835,0.023302
I098,20260817,0.55773,0.560124,60.0,0.430554,0.559407,26.19229,0.041491,3.0,3.0,4.0,7.0,0.210669,0.005291
I099,20260817,0.413177,0.687564,56.0,0.518745,0.284379,30.218607,0.13932,6.0,3.0,1.0,7.0,0.048072,0.018048
I100,20260817,0.853944,0.252069,71.0,0.346644,0.299454,22.002212,0.037777,8.0,4.0,5.0,1.0,0.198814,0.021868
I101,20260817,0.69521,0.041506,28.0,0.794273,0.465318,5.870742,0.055922,5.0,5.0,2.0,5.0,0.119013,0.022402
I102,20260817,0.215958,0.472301,37.0,0.385541,0.439666,47.632295,0.069741,7.0,7.0,1.0,2.0,0.052797,0.015754
I103,20260817,0.216869,0.699753,38.0,0.659815,0.307169,16.120224,0.107223,8.0,6.0,4.0,4.0,0.054799,0.028946
I104,20260817,0.603818,0.519655,76.0,0.489183,0.549392,51.833582,0.172943,5.0,5.0,4.0,2.0,0.169671,0.050938
I105,20260817,0.277368,0.462003,10.0,0.435823,0.540241,1.0,0.15187,7.0,3.0,3.0,8.0,0.116579,0.032017
I106,20260817,0.49615,0.558081,13.0,0.328439,0.452747,5.155224,0.192694,1.0,1.0,1.0,5.0,0.052943,0.042871
I107,20260817,0.441819,0.226328,36.0,0.731463,0.159546,28.136467,0.160848,9.0,7.0,1.0,3.0,0.158136,0.02866
I108,20260817,0.676607,0.445323,70.0,0.678629,0.542694,20.155219,0.132052,3.0,3.0,3.0,2.0,0.086843,0.015394
I109,20260817,0.694441,0.324121,66.0,0.708064,0.267119,43.346703,0.074383,10.0,1.0,4.0,3.0,0.080593,0.025403
I110,20260817,0.431483,0.679125,67.0,0.539075,0.208671,31.994417,0.071206,9.0,5.0,3.0,3.0,0.108132,0.01535
I111,20260817,0.248625,0.932171,74.0,0.802615,0.316378,34.888428,0.019142,4.0,3.0,4.0,6.0,0.091352,0.01215
I112,20260817,0.190088,0.322299,47.0,0.608553,0.379593,36.411772,0.114938,11.0,7.0,1.0,5.0,0.011463,0.01027
I113,20260817,0.591966,0.432789,22.0,0.565724,0.248581,10.072539,0.200588,5.0,5.0,5.0,5.0,0.127097,0.055112
I114,20260817,0.699968,0.79293,60.0,0.489782,0.511017,16.795233,0.131814,7.0,5.0,5.0,3.0,0.195801,0.035299
I115,20260817,0.571525,0.539732,62.0,0.653799,0.155966,38.101519,0.020827,5.0,5.0,4.0,7.0,0.066385,0.011643
I116,20260817,0.866336,0.559036,42.0,0.136355,0.448422,29.73864,0.039069,1.0,1.0,3.0,4.0,0.112594,0.006946
I117,20260817,0.719136,0.202355,8.0,0.535374,0.135183,27.113487,0.177247,6.0,4.0,3.0,2.0,0.102047,0.026926
I118,20260817,0.328151,0.470511,70.0,0.417595,0.391915,20.428703,0.046293,10.0,6.0,2.0,1.0,0.112499,0.025253
I119,20260817,0.096682,0.483305,76.0,0.174904,0.19125,56.457019,0.070886,11.0,3.0,5.0,1.0,0.035762,0.004826
I120,20260817,0.538107,0.703064,42.0,0.330744,0.324163,46.876265,0.067028,2.0,2.0,3.0,8.0,0.070331,0.021934
I121,20260817,0.403221,0.626564,14.0,0.289673,0.42996,51.405425,0.077281,8.0,1.0,4.0,7.0,0.105631,0.025136
I122,20260817,0.505429,0.316602,64.0,0.918063,0.163133,1.0,0.022161,7.0,6.0,2.0,3.0,0.096911,0.019371
I123,20260817,0.230641,0.225086,50.0,0.476634,0.400656,18.466887,0.010791,4.0,1.0,1.0,5.0,0.031889,0.01572
I124,20260817,0.520398,0.005293,15.0,0.83902,0.137504,5.341966,0.14271,10.0,3.0,3.0,4.0,0.14316,0.028356
I125,20260817,0.702527,0.385659,30.0,0.750096,0.428366,5.961524,0.255843,6.0,6.0,3.0,2.0,0.108808,0.049031
I126,20260817,0.592414,0.510706,72.0,0.623653,0.272811,32.941381,0.241933,7.0,3.0,2.0,2.0,0.090895,0.043617
I127,20260817,0.242506,0.765713,38.0,0.606585,0.469098,38.141988,0.154035,10.0,5.0,1.0,7.0,0.085638,0.011006
I128,20260817,0.265609,0.492816,16.0,0.872497,0.288144,21.413251,0.095398,8.0,4.0,2.0,3.0,0.082019,0.027689
I129,20260817,0.353854,0.405674,32.0,0.730902,0.17759,6.963196,0.099644,7.0,3.0,4.0,8.0,0.06052,0.009292
I130,20260817,0.306691,0.189958,41.0,0.821678,0.313212,10.861048,0.112041,3.0,3.0,3.0,2.0,0.098469,0.017658
I131,20260817,0.434056,0.522351,27.0,0.241724,0.269881,33.51811,0.14085,2.0,2.0,3.0,3.0,0.133376,0.030539
I132,20260817,0.653049,0.412311,73.0,0.653639,0.484767,29.362113,0.173557,4.0,2.0,3.0,1.0,0.089435,0.057171
I133,20260817,0.217468,0.819481,46.0,0.74949,0.279115,13.473697,0.025752,4.0,4.0,5.0,1.0,0.028907,0.0
I134,20260817,0.5128,0.297171,23.0,0.125948,0.521728,42.736118,0.082005,10.0,6.0,1.0,8.0,0.078268,0.030237
I135,20260817,0.613565,0.830735,21.0,0.785985,0.477692,49.166739,0.195568,5.0,1.0,1.0,4.0,0.102092,0.033316
I136,20260817,0.247016,0.197879,15.0,0.576374,0.226162,23.173047,0.069581,5.0,5.0,5.0,8.0,0.032261,0.013851
I137,20260817,0.204441,0.25311,29.0,0.522315,0.277662,22.636545,0.160219,4.0,4.0,1.0,1.0,0.144401,0.039816
I138,20260817,0.614981,0.234316,8.0,0.379955,0.340702,20.101612,0.09389,6.0,6.0,3.0,6.0,0.128644,0.006319
I139,20260817,0.397045,0.122739,21.0,0.623576,0.356569,33.462633,0.098688,1.0,1.0,1.0,4.0,0.036549,0.0
I140,20260817,0.277575,0.608471,31.0,0.451724,0.174602,20.846589,0.044276,6.0,6.0,3.0,4.0,0.049417,0.012009
I141,20260817,0.785237,0.076411,46.0,0.457191,0.601028,27.802143,0.136304,8.0,7.0,1.0,8.0,0.108122,0.017634
I142,20260817,0.288797,1.0,32.0,0.217063,0.384564,6.630139,0.148627,5.0,5.0,4.0,8.0,0.040414,0.039822
I143,20260817,0.118155,0.998026,23.0,0.516095,0.350772,33.985864,0.09043,9.0,4.0,2.0,8.0,0.147863,0.030425
I144,20260817,0.607296,0.900141,34.0,0.242221,0.098883,20.855809,0.22037,3.0,3.0,4.0,4.0,0.191281,0.035861
I145,20260817,0.852366,0.317062,16.0,0.495166,0.564592,34.574454,0.424356,9.0,2.0,2.0,6.0,0.139319,0.073343
I146,20260817,0.52494,0.439825,18.0,0.880837,0.440826,18.407148,0.280704,8.0,3.0,1.0,3.0,0.13129,0.058691
I147,20260817,0.747295,0.469167,65.0,0.280767,0.316396,41.882787,0.079664,9.0,1.0,1.0,2.0,0.130002,0.024531
I148,20260817,0.603603,0.585015,58.0,0.190434,0.492846,11.21545,0.295891,11.0,1.0,2.0,2.0,0.153128,0.068105
I149,20260817,0.105258,0.423072,65.0,0.688205,0.126351,52.237043,0.312904,2.0,2.0,1.0,2.0,0.074666,0.042461
I150,20260817,0.14768,0.062051,9.0,0.333102,0.345448,27.051326,0.271729,6.0,6.0,4.0,5.0,0.120295,0.053499
I151,20260817,0.535348,0.466355,79.0,0.189556,0.344207,10.109414,0.248977,8.0,5.0,5.0,8.0,0.077996,0.052234
I152,20260817,0.278479,0.114222,9.0,0.203982,0.288742,23.894002,0.225773,5.0,3.0,2.0,4.0,0.092591,0.039747
I153,20260817,0.24792,0.277215,21.0,0.612142,0.400383,8.085484,0.190643,8.0,6.0,2.0,2.0,0.029097,0.020364
I154,20260817,0.078806,0.348625,27.0,0.640916,0.396311,12.27903,0.112992,2.0,2.0,4.0,4.0,0.080186,0.021433
I155,20260817,0.335741,0.296517,10.0,0.663714,0.128028,79.145738,0.082427,6.0,4.0,3.0,5.0,0.10306,0.02376
I156,20260817,0.676084,0.448286,57.0,0.88619,0.471646,28.23826,0.235433,6.0,4.0,4.0,8.0,0.1671,0.049103
I157,20260817,0.498664,0.546994,58.0,0.620612,0.405438,8.59468,0.321901,3.0,1.0,3.0,2.0,0.105487,0.067698
I158,20260817,0.231526,0.299682,42.0,0.794269,0.191068,14.951369,0.1222,5.0,3.0,1.0,6.0,0.099001,0.039857
I159,20260817,0.520263,0.33055,37.0,0.635545,0.529052,20.307353,0.039824,3.0,2.0,5.0,4.0,0.108781,0.02799
I160,20260817,0.78162,0.88594,42.0,0.672015,0.364153,27.163894,0.168159,6.0,3.0,5.0,3.0,0.195148,0.041521
I161,20260817,0.399881,0.381092,65.0,0.460194,0.309301,37.535408,0.040107,11.0,4.0,4.0,7.0,0.114526,0.025678
I162,20260817,0.346159,0.515355,40.0,0.083306,0.455942,49.127674,0.151875,10.0,3.0,5.0,7.0,0.12493,0.043371
I163,20260817,0.563548,1.0,41.0,0.875317,0.363416,24.124715,0.018253,10.0,6.0,1.0,8.0,0.156536,0.019178
I164,20260817,0.459408,0.709097,73.0,0.475174,0.434084,1.0,0.083447,2.0,2.0,2.0,2.0,0.108251,0.007941
I165,20260817,0.704796,0.139099,67.0,0.464372,0.421957,6.516275,0.032223,11.0,6.0,4.0,3.0,0.254311,0.018603
I166,20260817,0.318377,0.460868,73.0,0.614645,0.167246,44.657431,0.252878,3.0,2.0,2.0,6.0,0.047914,0.020282
I167,20260817,0.236516,0.284702,28.0,0.640453,0.551479,31.784966,0.096957,1.0,1.0,5.0,1.0,0.029961,0.01183
I168,20260817,0.328985,0.387865,46.0,0.76537,0.229841,15.926136,0.058118,8.0,5.0,2.0,6.0,0.055092,0.025159
I169,20260817,0.571091,0.311777,8.0,0.730778,0.282195,59.9282,0.086947,6.0,6.0,1.0,6.0,0.148995,0.015065
I170,20260817,0.431113,0.800437,68.0,0.483293,0.275466,49.060241,0.208085,11.0,3.0,4.0,5.0,0.067436,0.03504
I171,20260817,0.289314,0.60578,60.0,0.818391,0.344231,14.177433,0.008649,11.0,1.0,3.0,5.0,0.043033,0.012922
I172,20260817,0.353084,0.580571,56.0,0.523524,0.58025,21.08506,0.156028,8.0,1.0,2.0,5.0,0.120545,0.012676
I173,20260817,0.219225,0.861148,74.0,0.803669,0.298866,29.82671,0.266406,7.0,3.0,3.0,1.0,0.058827,0.04878
I174,20260817,0.502728,0.501976,29.0,0.631435,0.48638,15.015273,0.104214,4.0,3.0,4.0,2.0,0.134816,0.018674
I175,20260817,0.414457,0.331107,66.0,0.087379,0.143416,16.128656,0.097705,6.0,6.0,4.0,7.0,0.132999,0.016101
I176,20260817,0.302622,0.987826,74.0,0.358512,0.314023,19.855872,0.141515,5.0,5.0,2.0,2.0,0.093911,0.020525
I177,20260817,0.689917,0.419582,70.0,0.806923,0.560189,35.082785,0.047771,1.0,1.0,2.0,4.0,0.215772,0.042734
I178,20260817,0.637368,0.332593,38.0,0.547857,0.353393,46.315486,0.315596,6.0,4.0,1.0,7.0,0.10217,0.059106
I179,20260817,0.254181,0.488664,55.0,0.333475,0.332813,31.181099,0.029912,2.0,2.0,5.0,5.0,0.105692,0.011317
I180,20260817,0.381198,0.258931,36.0,0.535233,0.612815,28.033825,0.042916,10.0,4.0,2.0,7.0,0.131064,0.0295
I181,20260817,0.595673,0.400506,57.0,0.873612,0.50465,25.524029,0.062074,6.0,5.0,4.0,1.0,0.047173,0.019594
I182,20260817,0.678078,0.792408,71.0,0.58581,0.126689,34.589554,0.195256,6.0,2.0,3.0,2.0,0.098871,0.041358
I183,20260817,0.479167,0.0,19.0,0.734687,0.324699,6.005832,0.131103,5.0,3.0,4.0,7.0,0.165394,0.04391
I184,20260817,0.58312,0.252463,44.0,0.650887,0.600021,24.958403,0.034929,1.0,1.0,2.0,8.0,0.055989,0.0
I185,20260817,0.566952,0.651722,38.0,0.423791,0.244513,10.575533,0.293685,3.0,3.0,5.0,6.0,0.11464,0.052797
I186,20260817,0.782376,0.456016,70.0,0.306917,0.3085,58.456873,0.149731,6.0,3.0,3.0,5.0,0.17565,0.039706
I187,20260817,0.299543,0.53938,14.0,0.951762,0.166837,19.680911,0.129515,7.0,3.0,4.0,7.0,0.117738,0.018032
I188,20260817,0.428289,0.733037,72.0,0.870403,0.311801,17.653707,0.039017,6.0,4.0,5.0,8.0,0.086581,0.0
I189,20260817,0.760861,0.638335,11.0,0.27694,0.340907,5.903158,0.086565,5.0,5.0,3.0,8.0,0.148911,0.011384
I190,20260817,0.4229,1.0,30.0,0.734544,0.309471,31.71292,0.174754,8.0,4.0,4.0,3.0,0.113584,0.02264
I191,20260817,0.307341,0.711353,52.0,0.31277,0.374544,6.979116,0.201415,11.0,2.0,2.0,4.0,0.081944,0.036398
I192,20260817,0.322448,0.548791,20.0,0.531865,0.261115,8.851863,0.06878,1.0,1.0,2.0,4.0,0.13712,0.016695
I193,20260817,0.527054,0.589892,17.0,0.55365,0.315603,27.427291,0.084766,11.0,1.0,5.0,8.0,0.116085,0.019165
I194,20260817,0.752454,0.505143,46.0,0.676635,0.507245,32.064853,0.089585,5.0,5.0,3.0,6.0,0.152752,0.010554
I195,20260817,0.267372,0.337013,19.0,0.772332,0.409037,19.255243,0.093433,5.0,5.0,2.0,6.0,0.056889,0.006599
I196,20260817,0.532198,0.404244,32.0,0.301627,0.514739,27.444248,0.145526,3.0,3.0,3.0,2.0,0.070257,0.037133
I197,20260817,0.911959,0.87196,63.0,0.27657,0.586521,32.775491,0.215108,2.0,2.0,5.0,7.0,0.151043,0.040155
I198,20260817,0.374038,0.431781,76.0,0.405896,0.327594,25.046147,0.071931,5.0,5.0,5.0,8.0,0.110042,0.034866
I199,20260817,0.46217,0.771214,58.0,0.600288,0.460038,10.290849,0.044996,11.0,6.0,5.0,8.0,0.13563,0.002013
I200,20260817,0.291809,0.547634,59.0,0.595593,0.258808,15.023738,0.0872,9.0,6.0,5.0,2.0,0.052526,0.013908
I201,20260817,0.459183,0.653222,10.0,0.580296,0.504418,14.068976,0.065616,4.0,2.0,1.0,8.0,0.150604,0.011482
I202,20260817,0.482182,0.721208,38.0,0.635882,0.17256,28.862344,0.00593,1.0,1.0,4.0,2.0,0.089007,0.0
I203,20260817,0.413339,0.768594,53.0,0.60095,0.28393,113.117481,0.046208,9.0,5.0,2.0,5.0,0.109221,0.01635
I204,20260817,0.355014,0.471204,71.0,0.265461,0.506902,35.462727,0.000365,2.0,2.0,4.0,6.0,0.112726,0.017741
I205,20260817,0.399002,0.06505,41.0,0.349468,0.589688,53.777077,0.10142,1.0,1.0,2.0,6.0,0.011512,0.014979
