item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I025,20260825,0.19519,0.603564,38.0,0.606139,0.377966,43.260114,0.108557,1.0,1.0,5.0,5.0,0.154046,0.040371
I026,20260825,0.218508,0.649434,78.0,0.783881,0.337647,93.384401,0.043038,10.0,2.0,5.0,4.0,0.111753,0.043088
I027,20260825,0.193587,0.538433,67.0,0.289834,0.336796,25.733669,0.050615,8.0,1.0,5.0,6.0,0.13164,0.031436
I028,20260825,0.086067,0.513793,74.0,0.75293,0.340355,9.607852,0.022815,9.0,1.0,2.0,7.0,0.0919,0.046472
I029,20260825,0.402576,0.596333,56.0,0.71067,0.471195,11.715515,0.094629,3.0,3.0,3.0,6.0,0.159719,0.029549
I030,20260825,0.455419,0.457084,73.0,0.766105,0.54311,18.471476,0.096199,2.0,2.0,2.0,6.0,0.182209,0.026157
I031,20260825,0.622599,0.707847,41.0,0.333992,0.638193,43.72614,0.332648,8.0,3.0,4.0,5.0,0.200567,0.022059
I032,20260825,0.914907,0.64028,60.0,0.40544,0.756987,21.988397,0.072088,1.0,1.0,4.0,7.0,0.234281,0.042132
I033,20260825,0.442205,0.570684,20.0,0.585166,0.487679,12.193031,0.004673,10.0,5.0,3.0,6.0,0.164092,0.021832
I034,20260825,0.348318,0.49361,21.0,0.821569,0.475918,59.109743,0.203938,6.0,5.0,2.0,2.0,0.174311,0.010489
I035,20260825,0.033995,0.457958,29.0,0.318976,0.31242,22.291075,0.290426,8.0,4.0,3.0,6.0,0.113877,0.026053
I036,20260825,0.538601,0.671441,40.0,0.715452,0.570374,27.891592,0.076478,5.0,5.0,3.0,4.0,0.193984,0.038801
I037,20260825,0.6423,0.535935,72.0,0.968198,0.602162,85.507725,0.028454,4.0,3.0,5.0,3.0,0.219626,0.038813
I038,20260825,0.100175,0.486363,73.0,0.198741,0.38258,12.70579,0.062911,6.0,6.0,1.0,7.0,0.117495,0.032636
I039,20260825,0.538164,0.752391,54.0,0.452625,0.549059,16.162412,0.032993,1.0,1.0,1.0,1.0,0.219836,0.026668
I040,20260825,0.334114,0.575765,10.0,0.560906,0.425361,23.65932,0.095798,1.0,1.0,2.0,5.0,0.146657,0.023947
I041,20260825,0.208416,0.691828,23.0,0.610412,0.364382,11.716132,0.034249,8.0,5.0,1.0,5.0,0.188586,0.035659
I042,20260825,0.389513,0.604229,65.0,0.390991,0.481808,6.654408,0.12351,6.0,1.0,5.0,4.0,0.192527,0.028707
I043,20260825,0.250297,0.688303,65.0,0.130023,0.353678,69.260626,0.063845,10.0,5.0,3.0,4.0,0.157972,0.041096
I044,20260825,0.304436,0.615486,47.0,0.374499,0.433457,6.391416,0.110962,11.0,5.0,4.0,4.0,0.128034,0.030318
I045,20260825,0.431077,0.521307,30.0,0.345182,0.476762,25.375401,0.099376,2.0,2.0,1.0,3.0,0.178982,0.014854
I046,20260825,0.254792,0.581251,73.0,0.479478,0.443146,45.733281,0.014405,10.0,2.0,5.0,5.0,0.171715,0.024991
I047,20260825,0.283679,0.505562,76.0,0.586829,0.446291,17.767906,0.072194,2.0,2.0,3.0,5.0,0.149136,0.038428
I048,20260825,0.228445,0.472992,9.0,0.807316,0.377426,56.673647,0.033088,3.0,3.0,4.0,2.0,0.193507,0.032149
I049,20260825,0.487677,0.758778,39.0,0.392926,0.507858,91.208578,0.061269,7.0,6.0,4.0,7.0,0.149565,0.031257
I050,20260825,0.369773,0.517495,39.0,0.500886,0.459447,40.948598,0.0052,2.0,2.0,5.0,7.0,0.151629,0.01948
I051,20260825,0.28892,0.562957,45.0,0.148864,0.428801,36.310922,0.119767,8.0,7.0,1.0,6.0,0.121226,0.034591
I052,20260825,0.382404,0.592022,15.0,0.266106,0.437463,18.128996,0.065096,6.0,4.0,1.0,7.0,0.126558,0.033176
I053,20260825,0.255385,0.521437,14.0,0.180919,0.39669,34.059631,0.096535,11.0,5.0,3.0,3.0,0.196797,0.033616
I054,20260825,0.240894,0.523286,13.0,0.661059,0.406801,10.897193,0.017698,1.0,1.0,5.0,7.0,0.143473,0.038893
I055,20260825,0.125764,0.419955,44.0,0.674049,0.372767,8.735902,0.057252,10.0,5.0,5.0,4.0,0.136867,0.03243
I056,20260825,0.446466,0.601288,33.0,0.820927,0.529709,33.046602,0.047247,2.0,2.0,1.0,5.0,0.214164,0.044592
I057,20260825,0.652771,0.569994,28.0,0.623093,0.634851,27.75149,0.012273,9.0,4.0,5.0,1.0,0.223144,0.044872
I058,20260825,0.58434,0.578291,20.0,0.749605,0.517708,9.760127,0.135409,2.0,1.0,3.0,6.0,0.190546,0.032063
I059,20260825,0.252282,0.677085,28.0,0.331797,0.429126,31.582139,0.433891,11.0,4.0,2.0,7.0,0.157511,0.028107
I060,20260825,0.467392,0.656437,60.0,0.691953,0.562504,46.620262,0.150682,11.0,6.0,2.0,2.0,0.171371,0.033657
I061,20260825,0.512075,0.517095,8.0,0.514892,0.56172,85.432903,0.020055,7.0,6.0,3.0,6.0,0.195729,0.03069
I062,20260825,0.1957,0.634513,11.0,0.539776,0.399888,15.642053,0.004792,2.0,2.0,5.0,7.0,0.130897,0.015426
I063,20260825,0.192039,0.280035,52.0,0.367325,0.346648,29.191417,0.077926,6.0,6.0,4.0,4.0,0.15912,0.023877
I064,20260825,0.199898,0.632781,10.0,0.426539,0.405117,20.166415,0.064762,8.0,4.0,2.0,4.0,0.136028,0.033129
I065,20260825,0.381421,0.602316,63.0,0.845951,0.482983,57.758464,0.154954,3.0,3.0,5.0,5.0,0.195375,0.022881
I066,20260825,0.264002,0.585003,77.0,0.080967,0.434309,49.4726,0.040497,10.0,6.0,1.0,5.0,0.142145,0.024076
I067,20260825,0.099938,0.664782,43.0,0.287428,0.315012,24.367414,0.092239,1.0,1.0,4.0,6.0,0.123271,0.028367
I068,20260825,0.487763,0.555337,40.0,0.665303,0.54404,5.970774,0.023783,8.0,7.0,4.0,2.0,0.196743,0.047387
I069,20260825,0.356373,0.652519,74.0,0.351159,0.43777,104.656586,0.178753,2.0,2.0,1.0,3.0,0.18305,0.029707
I070,20260825,0.741248,0.637626,15.0,0.778589,0.702855,26.58034,0.193677,11.0,2.0,3.0,7.0,0.205591,0.041946
I071,20260825,0.536311,0.5144,47.0,0.130142,0.611031,6.548105,0.165417,3.0,3.0,3.0,7.0,0.146125,0.015036
I072,20260825,0.616546,0.606345,24.0,0.511323,0.579331,29.520183,0.039681,3.0,3.0,2.0,4.0,0.18608,0.025113
I073,20260825,0.58026,0.621683,17.0,0.896529,0.525979,47.459105,0.317356,6.0,6.0,3.0,5.0,0.205998,0.03827
I074,20260825,0.626622,0.592028,77.0,0.621118,0.578297,44.172832,0.413495,8.0,4.0,5.0,2.0,0.18291,0.020655
I075,20260825,0.180399,0.667054,37.0,0.527577,0.37045,34.983169,0.148749,2.0,2.0,3.0,3.0,0.140934,0.038345
I076,20260825,0.728668,0.496365,76.0,0.246415,0.679663,7.738101,0.164869,10.0,4.0,5.0,2.0,0.194076,0.027619
I077,20260825,0.68169,0.617807,32.0,0.240371,0.56308,8.356646,0.0448,3.0,1.0,4.0,6.0,0.227571,0.039312
I078,20260825,0.091141,0.55814,55.0,0.546422,0.264867,19.353072,0.032052,5.0,1.0,1.0,5.0,0.111703,0.033083
I079,20260825,0.422869,0.516598,46.0,0.934358,0.484666,65.807586,0.141438,2.0,1.0,5.0,2.0,0.192875,0.039592
I080,20260825,0.192689,0.598031,79.0,0.831164,0.411926,41.124684,0.225307,4.0,4.0,1.0,4.0,0.138851,0.035955
I081,20260825,0.72508,0.615968,38.0,0.813796,0.640509,37.28271,0.052685,2.0,1.0,4.0,3.0,0.182534,0.027563
I082,20260825,0.382252,0.561081,46.0,0.820624,0.455755,75.125114,0.161627,3.0,3.0,1.0,4.0,0.186291,0.031372
I083,20260825,0.682924,0.655444,58.0,0.520475,0.620216,5.275789,0.070084,11.0,1.0,2.0,7.0,0.203745,0.011907
I084,20260825,0.462796,0.67221,62.0,0.773796,0.530142,52.436454,0.038685,1.0,1.0,1.0,8.0,0.164408,0.026448
I085,20260825,0.248123,0.656614,28.0,0.544484,0.390697,38.403163,0.079407,9.0,6.0,4.0,8.0,0.14349,0.019388
I086,20260825,0.352052,0.692356,63.0,0.666683,0.460168,24.103248,0.014872,3.0,1.0,1.0,8.0,0.17994,0.042852
I087,20260825,0.459422,0.612899,59.0,0.95421,0.464376,3.729316,0.014138,2.0,2.0,4.0,8.0,0.15171,0.039997
I088,20260825,0.58986,0.621548,44.0,0.731965,0.568073,5.710767,0.030953,8.0,7.0,1.0,1.0,0.180786,0.040189
I089,20260825,0.216797,0.604169,46.0,0.263156,0.383234,79.883141,0.238112,11.0,7.0,4.0,1.0,0.127013,0.031605
I090,20260825,0.264092,0.642186,56.0,0.560543,0.463181,43.0928,0.015757,9.0,1.0,4.0,5.0,0.15869,0.028552
I091,20260825,0.601235,0.513245,50.0,0.586516,0.59184,26.607668,0.207182,9.0,5.0,2.0,7.0,0.177809,0.029223
I092,20260825,0.503153,0.62669,27.0,0.455721,0.531556,33.403736,0.019905,1.0,1.0,3.0,7.0,0.216303,0.024353
I093,20260825,0.580303,0.57722,77.0,0.518813,0.618779,19.128101,0.106676,3.0,2.0,5.0,1.0,0.220219,0.032589
I094,20260825,0.350595,0.696438,32.0,0.807499,0.43462,40.846138,0.035726,8.0,6.0,5.0,3.0,0.175735,0.010564
I095,20260825,0.286277,0.630058,49.0,0.538143,0.447285,54.04518,0.081082,7.0,5.0,4.0,7.0,0.161705,0.021096
I096,20260825,0.59942,0.534378,65.0,0.612349,0.593469,81.733644,0.009576,2.0,2.0,3.0,1.0,0.203952,0.032549
I097,20260825,0.392312,0.448066,55.0,0.598781,0.459524,11.139734,0.206851,11.0,2.0,1.0,5.0,0.170371,0.02616
I098,20260825,0.205051,0.550945,9.0,0.417999,0.423778,45.242258,0.154372,2.0,2.0,3.0,3.0,0.152711,0.01885
I099,20260825,0.256385,0.483992,47.0,0.77099,0.450255,82.455448,0.144812,9.0,3.0,3.0,1.0,0.172243,0.059965
I100,20260825,0.675487,0.572914,41.0,0.596169,0.594855,53.403473,0.02071,2.0,2.0,5.0,3.0,0.227027,0.023896
I101,20260825,0.151789,0.484701,32.0,0.711284,0.408884,46.814984,0.094972,11.0,1.0,3.0,1.0,0.14934,0.023944
I102,20260825,0.280216,0.614892,37.0,0.183094,0.466352,81.004504,0.055885,6.0,6.0,5.0,3.0,0.158949,0.036351
I103,20260825,0.205471,0.649666,36.0,0.543944,0.43541,72.944699,0.075781,9.0,3.0,4.0,8.0,0.106765,0.039081
I104,20260825,0.504233,0.652095,49.0,0.361158,0.599326,12.095057,0.008597,1.0,1.0,2.0,1.0,0.20266,0.043865
I105,20260825,0.470155,0.501557,30.0,0.511299,0.526845,27.04862,0.047319,6.0,6.0,4.0,6.0,0.216115,0.045548
I106,20260825,0.218145,0.488094,12.0,0.415679,0.41482,21.368234,0.022373,2.0,2.0,3.0,6.0,0.157636,0.040314
I107,20260825,0.382938,0.533401,70.0,0.495766,0.477,13.837285,0.051037,1.0,1.0,3.0,4.0,0.156883,0.044385
I108,20260825,0.331375,0.500015,40.0,0.328934,0.399496,78.846209,0.07685,6.0,6.0,1.0,8.0,0.128969,0.040651
I109,20260825,0.567045,0.536764,51.0,0.725794,0.562457,24.862284,0.148306,10.0,5.0,1.0,6.0,0.237581,0.046984
I110,20260825,0.187853,0.510335,16.0,0.432207,0.406927,10.161797,0.072025,3.0,1.0,5.0,1.0,0.138568,0.052312
I111,20260825,0.554564,0.595396,20.0,0.636956,0.550512,36.635153,0.090144,10.0,5.0,1.0,6.0,0.222659,0.037945
I112,20260825,0.502122,0.698339,63.0,0.608138,0.506725,26.24938,0.060158,6.0,5.0,4.0,8.0,0.144973,0.029454
I113,20260825,0.55418,0.607317,10.0,0.555982,0.548136,51.18183,0.027801,5.0,4.0,1.0,1.0,0.164294,0.022873
I114,20260825,0.366579,0.511932,54.0,0.839024,0.416051,39.311924,0.039572,6.0,6.0,1.0,8.0,0.185231,0.016926
I115,20260825,0.903752,0.730897,25.0,0.456104,0.718073,22.104145,0.024204,11.0,5.0,3.0,2.0,0.243687,0.017524
I116,20260825,0.224895,0.607374,45.0,0.427087,0.339398,119.307736,0.149895,7.0,5.0,4.0,8.0,0.162412,0.029804
I117,20260825,0.338342,0.645158,43.0,0.19096,0.43631,21.75125,0.128747,5.0,5.0,2.0,8.0,0.132819,0.031587
I118,20260825,0.189081,0.475398,38.0,0.506871,0.385339,50.883011,0.077741,9.0,2.0,1.0,8.0,0.18564,0.036854
I119,20260825,0.29339,0.433046,71.0,0.630475,0.42564,61.585674,0.052598,8.0,7.0,5.0,8.0,0.120751,0.0313
I120,20260825,0.618303,0.600635,50.0,0.797244,0.587783,58.608665,0.085124,9.0,1.0,1.0,1.0,0.212836,0.038774
I121,20260825,0.473297,0.610726,41.0,0.684185,0.549285,41.501774,0.085253,11.0,1.0,5.0,4.0,0.194451,0.033508
I122,20260825,0.217737,0.652266,75.0,0.545819,0.414973,35.67915,0.024245,11.0,3.0,4.0,3.0,0.136248,0.04854
I123,20260825,0.208761,0.788086,75.0,0.6454,0.385965,10.336056,0.11086,3.0,3.0,4.0,3.0,0.103459,0.026479
I124,20260825,0.620585,0.396801,12.0,0.133261,0.574001,42.655934,0.001642,11.0,7.0,3.0,7.0,0.197881,0.031704
I125,20260825,0.505431,0.628681,31.0,0.288002,0.52483,24.78724,0.029483,10.0,5.0,1.0,1.0,0.199481,0.020811
I126,20260825,0.280126,0.566334,25.0,0.69348,0.455312,19.899305,0.008352,7.0,3.0,2.0,2.0,0.169465,0.016645
I127,20260825,0.665951,0.479041,12.0,0.304351,0.626164,51.279605,0.116709,2.0,2.0,4.0,2.0,0.225977,0.041278
I128,20260825,0.27437,0.589313,76.0,0.4395,0.49251,5.675103,0.273658,9.0,4.0,2.0,4.0,0.126922,0.036402
I129,20260825,0.179842,0.574909,54.0,0.26736,0.415068,94.028004,0.015483,11.0,3.0,2.0,2.0,0.170826,0.044879
I130,20260825,0.273572,0.692567,62.0,0.501325,0.401544,79.689184,0.097748,6.0,6.0,4.0,4.0,0.134376,0.029875
I131,20260825,0.610454,0.569318,66.0,0.466591,0.589834,56.19705,0.062537,4.0,4.0,3.0,1.0,0.168749,0.019183
I132,20260825,0.46732,0.624321,24.0,0.649851,0.526429,77.462059,0.191333,7.0,6.0,5.0,6.0,0.194997,0.030073
I133,20260825,0.312151,0.562937,62.0,0.642579,0.440709,63.324072,0.102221,9.0,5.0,1.0,6.0,0.16762,0.032071
I134,20260825,0.780258,0.637474,76.0,0.204464,0.659484,5.295297,0.135366,2.0,2.0,1.0,5.0,0.239036,0.034601
I135,20260825,0.833796,0.617909,56.0,0.445604,0.694606,53.397328,0.060427,8.0,3.0,1.0,1.0,0.249259,0.038121
I136,20260825,0.176079,0.566872,57.0,0.718091,0.375974,7.49711,0.061971,2.0,2.0,5.0,3.0,0.155298,0.042443
I137,20260825,0.725954,0.529268,43.0,0.308597,0.666914,9.930077,0.043339,7.0,7.0,3.0,4.0,0.170519,0.019106
I138,20260825,0.083565,0.49398,63.0,0.272955,0.350973,5.110675,0.006177,6.0,3.0,4.0,4.0,0.106728,0.021422
I139,20260825,0.753126,0.615539,18.0,0.212675,0.673682,4.900012,0.008629,5.0,4.0,3.0,1.0,0.250912,0.045265
I140,20260825,0.137981,0.388128,9.0,0.428382,0.402811,4.368131,0.052055,3.0,3.0,5.0,2.0,0.119923,0.053129
I141,20260825,0.493143,0.513428,22.0,0.686037,0.521914,44.620685,0.130831,8.0,4.0,1.0,5.0,0.17314,0.027145
I142,20260825,0.367812,0.537712,70.0,0.576309,0.431557,14.207768,0.054875,4.0,3.0,2.0,3.0,0.169499,0.034697
I143,20260825,0.268283,0.704379,28.0,0.734158,0.376701,32.062439,0.004433,9.0,1.0,2.0,6.0,0.184158,0.018369
I144,20260825,0.234993,0.587049,39.0,0.532637,0.394463,27.821246,0.310006,11.0,2.0,4.0,6.0,0.118949,0.015404
I145,20260825,0.514037,0.702462,78.0,0.275436,0.567789,64.245905,0.012014,9.0,2.0,1.0,3.0,0.17973,0.054012
I146,20260825,0.342816,0.688957,23.0,0.674478,0.493317,50.292245,0.084257,3.0,3.0,5.0,2.0,0.179652,0.024819
I147,20260825,0.459707,0.686696,44.0,0.871798,0.493993,53.203663,0.221088,6.0,6.0,4.0,1.0,0.155557,0.038552
I148,20260825,0.178791,0.528053,71.0,0.732633,0.401838,26.906867,0.077089,6.0,1.0,3.0,4.0,0.147331,0.023481
I149,20260825,0.304081,0.719993,53.0,0.413362,0.407264,5.603007,0.055788,11.0,1.0,2.0,3.0,0.183119,0.022692
I150,20260825,0.36295,0.569673,79.0,0.74711,0.449636,2.99658,0.241477,1.0,1.0,4.0,7.0,0.175662,0.017588
I151,20260825,0.201381,0.5828,19.0,0.537599,0.433637,9.172495,0.051134,11.0,4.0,3.0,5.0,0.130866,0.036957
I152,20260825,0.554919,0.767522,79.0,0.401536,0.531872,30.573135,0.134742,5.0,5.0,3.0,1.0,0.210131,0.050915
I153,20260825,0.285892,0.565002,68.0,0.646296,0.47014,34.867284,0.175647,6.0,5.0,5.0,4.0,0.158517,0.0399
I154,20260825,0.744352,0.572752,79.0,0.617419,0.642422,82.118071,0.274353,9.0,4.0,1.0,6.0,0.254243,0.030845
I155,20260825,0.462441,0.631123,46.0,0.653276,0.507231,50.358481,0.082452,11.0,7.0,3.0,1.0,0.144526,0.041924
I156,20260825,0.446088,0.613073,9.0,0.387405,0.518088,24.531756,0.037726,1.0,1.0,5.0,8.0,0.202344,0.034556
I157,20260825,0.567048,0.51171,40.0,0.860599,0.581966,8.868435,0.047518,7.0,5.0,3.0,6.0,0.206995,0.046573
I158,20260825,0.332587,0.577106,60.0,0.804574,0.43464,40.808027,0.016061,11.0,4.0,1.0,4.0,0.15301,0.050248
I159,20260825,0.679283,0.38943,58.0,0.481822,0.611661,25.279205,0.161511,6.0,6.0,1.0,7.0,0.16172,0.048704
I160,20260825,0.601007,0.645353,74.0,0.889493,0.594322,68.796118,0.126362,6.0,6.0,1.0,8.0,0.195991,0.032563
I161,20260825,0.401648,0.539405,65.0,0.526056,0.481428,32.591482,0.033165,5.0,5.0,4.0,2.0,0.141959,0.040678
I162,20260825,0.468177,0.699259,33.0,0.478012,0.525388,69.457318,0.040273,7.0,3.0,2.0,3.0,0.166582,0.038204
I163,20260825,0.354184,0.536147,33.0,0.485606,0.500823,43.995119,0.008501,7.0,3.0,2.0,2.0,0.177339,0.020708
I164,20260825,0.198281,0.513734,35.0,0.238703,0.407174,19.274006,0.155522,3.0,3.0,5.0,6.0,0.130019,0.03598
I165,20260825,0.759351,0.527673,66.0,0.397416,0.698488,42.188011,0.039815,6.0,5.0,5.0,5.0,0.224385,0.045246
I166,20260825,0.500969,0.481782,40.0,0.521204,0.520928,13.043242,0.171222,8.0,3.0,4.0,7.0,0.188783,0.02572
I167,20260825,0.087765,0.484673,57.0,0.600069,0.328702,41.85071,0.056172,11.0,1.0,3.0,2.0,0.158013,0.039492
I168,20260825,0.463286,0.654938,24.0,0.512149,0.503454,67.502709,0.002648,11.0,6.0,4.0,3.0,0.205291,0.035512
I169,20260825,0.069741,0.736399,32.0,0.458365,0.310509,23.304073,0.249986,3.0,2.0,5.0,7.0,0.12808,0.036016
I170,20260825,0.660543,0.491409,63.0,0.386012,0.575501,57.836207,0.1647,11.0,3.0,1.0,3.0,0.193816,0.024724
I171,20260825,0.678524,0.522912,34.0,0.676987,0.63758,25.962745,0.001721,4.0,4.0,4.0,5.0,0.202486,0.046274
I172,20260825,0.211661,0.588987,48.0,0.764925,0.356133,15.901535,0.248423,6.0,6.0,4.0,2.0,0.158056,0.030544
I173,20260825,0.778037,0.634624,40.0,0.689706,0.694643,82.446793,0.04294,9.0,7.0,4.0,6.0,0.223199,0.02125
I174,20260825,0.464529,0.442784,39.0,0.455696,0.593751,16.055518,0.046172,4.0,4.0,5.0,5.0,0.156139,0.033255
I175,20260825,0.25422,0.697348,45.0,0.76433,0.381444,100.679904,0.399842,7.0,4.0,3.0,8.0,0.139304,0.024
I176,20260825,0.470163,0.605305,33.0,0.165716,0.485983,30.687001,0.181852,10.0,4.0,4.0,5.0,0.155576,0.045812
I177,20260825,0.207596,0.489932,65.0,0.631456,0.413582,7.713792,0.077411,8.0,3.0,1.0,4.0,0.115816,0.042949
I178,20260825,0.551925,0.63311,61.0,0.78137,0.517068,24.195608,0.030463,9.0,2.0,4.0,2.0,0.16497,0.025205
I179,20260825,0.361291,0.564772,26.0,0.957188,0.456326,22.175275,0.084236,8.0,1.0,1.0,7.0,0.176619,0.032103
I180,20260825,0.867173,0.55921,24.0,0.514456,0.71061,15.039007,0.118667,6.0,2.0,3.0,4.0,0.247169,0.02962
I181,20260825,0.12586,0.627349,45.0,0.733676,0.383031,17.695023,0.120976,11.0,3.0,4.0,5.0,0.15047,0.034775
I182,20260825,0.043803,0.5468,49.0,0.074884,0.316401,37.164493,0.006394,1.0,1.0,3.0,8.0,0.12919,0.030932
I183,20260825,0.713099,0.611134,38.0,0.338214,0.6758,115.631623,0.060348,7.0,4.0,3.0,8.0,0.20199,0.028351
I184,20260825,0.319853,0.654944,46.0,0.399906,0.471118,19.415766,0.068587,10.0,1.0,4.0,5.0,0.167825,0.023371
I185,20260825,0.458095,0.626158,57.0,0.481525,0.506018,24.236384,0.216939,2.0,2.0,4.0,8.0,0.165585,0.032585
I186,20260825,0.828345,0.428082,13.0,0.387386,0.675697,72.260233,0.091243,1.0,1.0,3.0,7.0,0.22796,0.028193
I187,20260825,0.63587,0.750694,56.0,0.457926,0.611782,72.959588,0.049909,11.0,4.0,3.0,1.0,0.213073,0.042171
I188,20260825,0.538702,0.526081,58.0,0.630836,0.544271,67.835194,0.007169,4.0,4.0,3.0,3.0,0.187652,0.028285
I189,20260825,0.38199,0.654549,36.0,0.17893,0.462913,50.976598,0.048116,6.0,6.0,3.0,4.0,0.189817,0.037818
I190,20260825,0.403362,0.49676,67.0,0.57033,0.454097,67.249786,0.03456,4.0,4.0,2.0,4.0,0.207966,0.027391
I191,20260825,0.569774,0.479727,41.0,0.348232,0.596111,2.245138,0.068576,8.0,3.0,3.0,5.0,0.177969,0.014865
I192,20260825,0.184569,0.643717,30.0,0.624619,0.407868,46.711901,0.097571,9.0,4.0,5.0,2.0,0.153822,0.032259
I193,20260825,0.818225,0.677092,24.0,0.619413,0.758575,37.728467,0.249469,11.0,6.0,2.0,4.0,0.208061,0.037264
I194,20260825,0.360774,0.506488,63.0,0.342104,0.475129,17.029198,0.026082,9.0,2.0,2.0,6.0,0.143907,0.03345
I195,20260825,0.540111,0.698587,45.0,0.340604,0.556529,9.308123,0.214292,11.0,2.0,5.0,4.0,0.165438,0.050267
I196,20260825,0.646213,0.493904,12.0,0.780554,0.570874,16.683408,0.156533,2.0,2.0,2.0,5.0,0.185853,0.018648
I197,20260825,0.271944,0.613476,53.0,0.416171,0.468429,36.7131,0.132994,9.0,1.0,2.0,7.0,0.15121,0.024769
I198,20260825,0.189587,0.633773,70.0,0.62343,0.3613,28.446668,0.023374,9.0,6.0,3.0,8.0,0.1535,0.022196
I199,20260825,0.369098,0.500738,78.0,0.321219,0.461175,52.423147,0.123028,5.0,1.0,1.0,4.0,0.148926,0.032115
I200,20260825,0.836592,0.652505,70.0,0.579933,0.628456,142.374735,0.118802,3.0,3.0,5.0,3.0,0.250226,0.052396
I201,20260825,0.256312,0.566372,28.0,0.624271,0.326852,33.530642,0.526811,7.0,6.0,4.0,5.0,0.171165,0.035924
I202,20260825,0.480476,0.581208,77.0,0.524289,0.510615,28.609156,0.05363,2.0,2.0,4.0,4.0,0.179104,0.040327
I203,20260825,0.489294,0.654006,49.0,0.606374,0.573213,59.355217,0.102694,1.0,1.0,5.0,5.0,0.149774,0.020384
I204,20260825,0.653163,0.586983,77.0,0.455571,0.646573,20.107526,0.026318,3.0,3.0,4.0,5.0,0.218276,0.032381
I205,20260825,0.190636,0.511019,35.0,0.758738,0.390184,28.510201,0.241169,1.0,1.0,4.0,5.0,0.175454,0.03694
