item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I021,20260814,0.209519,0.235478,20.0,0.72538,0.210018,85.881211,0.006089,5.0,1.0,3.0,6.0,0.041721,0.0
I022,20260814,0.077354,0.737476,22.0,0.489481,0.305551,48.838988,0.082044,3.0,3.0,5.0,2.0,0.011387,0.015531
I023,20260814,0.494825,0.148788,26.0,0.821569,0.500614,17.347561,0.134297,7.0,1.0,4.0,3.0,0.093441,0.023264
I024,20260814,0.033995,0.724112,54.0,0.708421,0.294911,8.947591,0.181935,2.0,2.0,2.0,5.0,0.072121,0.036739
I025,20260814,0.557863,0.799249,47.0,0.612497,0.35683,17.624884,0.055174,9.0,6.0,2.0,1.0,0.068377,0.012408
I026,20260814,0.390665,0.507819,26.0,0.319632,0.152827,52.870457,0.06218,10.0,3.0,2.0,1.0,0.032906,0.033067
I027,20260814,0.50463,0.246656,68.0,0.476054,0.250751,46.006897,0.01858,5.0,5.0,2.0,8.0,0.150035,0.031864
I028,20260814,0.176728,0.544119,29.0,0.354737,0.263978,19.287104,0.027746,6.0,6.0,2.0,3.0,0.044511,0.0
I029,20260814,0.648571,0.185052,13.0,0.811188,0.408905,7.650275,0.072564,5.0,5.0,2.0,2.0,0.088967,0.016025
I030,20260814,0.628014,0.810892,57.0,0.919195,0.353545,8.21525,0.165105,10.0,3.0,3.0,4.0,0.128544,0.020901
I031,20260814,0.338196,0.771119,13.0,0.47773,0.347792,12.958283,0.297472,10.0,1.0,3.0,6.0,0.076755,0.063216
I032,20260814,0.216317,0.425286,57.0,0.467023,0.168344,32.00935,0.171404,2.0,2.0,4.0,3.0,0.057122,0.039434
I033,20260814,0.485419,0.212447,40.0,0.655429,0.361366,35.002412,0.152589,7.0,3.0,2.0,5.0,0.090539,0.024766
I034,20260814,0.711543,0.482109,59.0,0.52589,0.481597,24.723226,0.212089,9.0,2.0,5.0,8.0,0.146352,0.027551
I035,20260814,0.535322,0.363795,21.0,0.752417,0.124103,8.507483,0.251974,6.0,6.0,5.0,8.0,0.033206,0.052939
I036,20260814,0.489943,0.708338,67.0,0.661892,0.408823,16.179864,0.04891,3.0,1.0,1.0,2.0,0.073337,0.009189
I037,20260814,0.168117,0.928225,18.0,0.33213,0.433861,12.2007,0.236054,10.0,2.0,4.0,5.0,0.028862,0.021953
I038,20260814,0.483014,0.336989,26.0,0.718223,0.471464,25.057589,0.232511,9.0,4.0,4.0,8.0,0.143449,0.042697
I039,20260814,0.923031,0.402121,14.0,0.766069,0.224333,65.118771,0.248252,8.0,2.0,2.0,3.0,0.152591,0.029148
I040,20260814,0.418961,0.399511,39.0,0.331797,0.168978,8.204815,0.083758,4.0,3.0,5.0,8.0,0.170027,0.024792
I041,20260814,0.467392,0.840439,25.0,0.646859,0.137584,44.972959,0.033043,9.0,5.0,1.0,7.0,0.156457,0.032782
I042,20260814,0.100273,0.547202,14.0,0.403622,0.121734,9.940012,0.071726,3.0,1.0,1.0,8.0,0.142397,0.021451
I043,20260814,0.847678,0.794654,15.0,0.57584,0.259331,15.053535,0.038511,9.0,3.0,3.0,5.0,0.139174,0.013823
I044,20260814,0.823105,0.720195,76.0,0.585795,0.34898,23.862136,0.284114,4.0,4.0,5.0,4.0,0.075952,0.05253
I045,20260814,0.210306,0.804183,69.0,0.514596,0.206873,93.059643,0.007416,1.0,1.0,5.0,5.0,0.057847,0.011255
I046,20260814,0.832771,0.765667,78.0,0.545355,0.372403,6.983241,0.064114,10.0,2.0,1.0,6.0,0.184008,0.022866
I047,20260814,0.868246,0.397547,78.0,0.846542,0.163701,21.234017,0.02394,3.0,1.0,5.0,3.0,0.161023,0.013268
I048,20260814,0.335515,0.721407,73.0,0.130142,0.302041,1.0,0.186744,10.0,3.0,5.0,2.0,0.107283,0.05136
I049,20260814,0.616546,0.443511,41.0,0.695309,0.243355,7.332754,0.278373,3.0,3.0,1.0,7.0,0.164234,0.065004
I050,20260814,0.542781,0.001012,66.0,0.416816,0.452786,38.022528,0.10343,8.0,3.0,5.0,1.0,0.135855,0.025646
I051,20260814,0.393346,0.768224,27.0,0.913469,0.380016,38.844634,0.084346,2.0,2.0,5.0,8.0,0.048283,0.006715
I052,20260814,0.16332,0.585575,70.0,0.774829,0.13683,7.10022,0.088775,2.0,2.0,1.0,3.0,0.093102,0.033364
I053,20260814,0.339619,0.623386,23.0,0.581303,0.498115,13.26735,0.107084,4.0,1.0,1.0,1.0,0.082453,0.022529
I054,20260814,0.489203,0.161006,49.0,0.150377,0.196364,5.536985,0.198344,10.0,2.0,3.0,4.0,0.105864,0.032412
I055,20260814,0.51301,0.980757,33.0,0.379198,0.310405,13.914111,0.038831,4.0,2.0,2.0,2.0,0.171117,0.020373
I056,20260814,0.706529,0.028653,54.0,0.642537,0.42782,18.714308,0.015599,10.0,3.0,5.0,6.0,0.182467,0.009134
I057,20260814,0.544968,0.564143,67.0,0.773796,0.464965,43.881914,0.020196,10.0,6.0,5.0,1.0,0.037587,0.009218
I058,20260814,0.248123,0.96492,65.0,0.247309,0.452378,34.72025,0.075742,11.0,6.0,1.0,5.0,0.060385,0.016036
I059,20260814,0.576612,0.391448,10.0,0.066512,0.295672,8.86186,0.149372,2.0,2.0,1.0,6.0,0.122934,0.032218
I060,20260814,0.435684,0.658679,75.0,0.288547,0.254689,17.671007,0.059426,9.0,4.0,5.0,5.0,0.184685,0.008556
I061,20260814,0.164672,0.699958,39.0,0.800671,0.260569,13.733826,0.182085,3.0,3.0,3.0,7.0,0.155447,0.03435
I062,20260814,0.342497,0.625146,10.0,0.355963,0.351428,38.718305,0.061686,10.0,1.0,5.0,2.0,0.12392,0.03383
I063,20260814,0.128949,0.360827,77.0,0.518813,0.423955,10.855343,0.004695,2.0,2.0,5.0,1.0,0.136267,0.009335
I064,20260814,0.350595,0.836748,32.0,0.319567,0.01,37.861949,0.059379,8.0,1.0,4.0,5.0,0.121184,0.032544
I065,20260814,0.395627,0.158725,15.0,0.612349,0.390132,36.093527,0.166329,7.0,4.0,2.0,4.0,0.087144,0.031054
I066,20260814,0.392312,0.748302,79.0,0.652883,0.376896,11.397414,0.020084,2.0,2.0,3.0,2.0,0.135652,0.0182
I067,20260814,0.340909,0.768498,67.0,0.662966,0.100987,42.548211,0.049362,10.0,4.0,3.0,2.0,0.098777,0.012972
I068,20260814,0.270728,0.23228,10.0,0.866282,0.571496,26.793929,0.12047,5.0,2.0,3.0,3.0,0.030317,0.025808
I069,20260814,0.364295,0.492608,41.0,0.806619,0.346529,12.203015,0.029054,1.0,1.0,5.0,2.0,0.15271,0.016848
I070,20260814,0.329585,0.309644,70.0,0.798132,0.374431,27.507564,0.075145,11.0,6.0,1.0,4.0,0.126661,0.024295
I071,20260814,0.245184,0.445393,42.0,0.607955,0.21051,27.765686,0.120785,1.0,1.0,4.0,7.0,0.019552,0.012107
I072,20260814,0.796537,0.369848,28.0,0.756936,0.239634,7.962245,0.196077,4.0,4.0,3.0,4.0,0.146011,0.054626
I073,20260814,0.660768,0.445318,68.0,0.421207,0.397652,15.261078,0.088012,6.0,6.0,4.0,1.0,0.092362,0.02878
I074,20260814,0.392489,0.600634,26.0,0.725794,0.375887,54.752482,0.059366,2.0,2.0,4.0,2.0,0.087552,0.001111
I075,20260814,0.187853,0.384171,8.0,0.649364,0.443625,26.371573,0.121219,2.0,2.0,1.0,6.0,0.116187,0.049453
I076,20260814,0.50756,0.32402,47.0,0.608138,0.213694,13.653994,0.064865,10.0,5.0,4.0,8.0,0.113498,0.035831
I077,20260814,0.55418,1.0,15.0,0.30239,0.426065,31.375326,0.093641,5.0,1.0,2.0,6.0,0.10728,0.019749
I078,20260814,0.697072,0.466598,75.0,0.633511,0.624078,17.822654,0.196398,5.0,5.0,4.0,1.0,0.081021,0.036714
I079,20260814,0.667352,0.566445,57.0,0.74252,0.576678,21.506526,0.171271,3.0,3.0,5.0,3.0,0.161671,0.035355
I080,20260814,0.462529,0.573078,32.0,0.776399,0.198366,26.134045,0.306887,3.0,3.0,5.0,4.0,0.146201,0.063722
I081,20260814,0.29179,0.71305,16.0,0.524245,0.368707,10.31905,0.038145,3.0,3.0,5.0,8.0,0.079615,0.009966
I082,20260814,0.594451,0.163146,64.0,0.424401,0.101277,4.698855,0.156687,6.0,6.0,5.0,2.0,0.120346,0.037253
I083,20260814,0.232861,0.713198,28.0,0.507329,0.254224,15.344102,0.114775,1.0,1.0,2.0,5.0,0.129714,0.022861
I084,20260814,0.492642,0.35808,55.0,0.170585,0.063445,28.141019,0.050062,6.0,3.0,4.0,5.0,0.156178,0.026839
I085,20260814,0.180671,0.510406,30.0,0.462445,0.129687,17.641026,0.243572,4.0,4.0,3.0,8.0,0.01556,0.030706
I086,20260814,0.28728,0.470985,50.0,0.646812,0.267653,3.956416,0.183018,1.0,1.0,4.0,3.0,0.035061,0.034518
I087,20260814,0.677342,0.406132,33.0,0.532464,0.185516,21.352012,0.07756,10.0,6.0,4.0,3.0,0.125964,0.017653
I088,20260814,0.587924,0.499049,28.0,0.37263,0.226312,36.480651,0.024787,7.0,6.0,1.0,5.0,0.101387,0.020214
I089,20260814,0.662284,0.945858,11.0,0.323012,0.414567,47.069565,0.483348,9.0,1.0,3.0,2.0,0.143163,0.081699
I090,20260814,0.495127,0.320806,34.0,0.394471,0.40663,11.789387,0.182517,8.0,6.0,4.0,3.0,0.081279,0.04163
I091,20260814,0.147619,0.331963,31.0,0.693273,0.119953,67.741122,0.002255,3.0,3.0,3.0,6.0,0.08577,0.011774
I092,20260814,0.3234,0.452314,20.0,0.742502,0.283976,14.557134,0.084532,1.0,1.0,4.0,4.0,0.084317,0.01923
I093,20260814,0.437741,0.508403,43.0,0.308597,0.371264,85.058338,0.043079,2.0,2.0,3.0,4.0,0.222597,0.00516
I094,20260814,0.083565,0.196629,63.0,0.454849,0.333658,52.696401,0.068256,6.0,5.0,5.0,2.0,0.0,0.0
I095,20260814,0.147121,0.65712,72.0,0.428382,0.203736,1.0,0.175251,6.0,1.0,3.0,8.0,0.073125,0.033557
I096,20260814,0.493143,0.628783,53.0,0.714804,0.263592,17.200545,0.034269,3.0,3.0,1.0,1.0,0.070565,0.0
I097,20260814,0.484466,0.553418,63.0,0.397545,0.549902,67.445231,0.260651,7.0,5.0,4.0,8.0,0.085084,0.042389
I098,20260814,0.55773,0.598833,60.0,0.430554,0.12656,13.955968,0.105697,3.0,3.0,4.0,7.0,0.175914,0.036949
I099,20260814,0.413177,0.53271,56.0,0.518745,0.27894,26.343719,0.192778,6.0,3.0,1.0,7.0,0.142407,0.029347
I100,20260814,0.853944,0.282492,71.0,0.346644,0.538458,12.757412,0.042706,8.0,4.0,5.0,1.0,0.198151,0.040576
I101,20260814,0.69521,0.003245,28.0,0.794273,0.576073,40.769357,0.091921,5.0,5.0,2.0,5.0,0.174578,0.022531
I102,20260814,0.215958,0.30459,37.0,0.385541,0.197969,26.325577,0.081826,7.0,7.0,1.0,2.0,0.05003,0.012175
I103,20260814,0.216869,0.473702,38.0,0.659815,0.349969,6.817651,0.022433,8.0,6.0,4.0,4.0,0.076512,0.011104
I104,20260814,0.603818,0.537996,76.0,0.489183,0.489936,16.421176,0.045685,5.0,5.0,4.0,2.0,0.096789,0.021744
I105,20260814,0.277368,0.500392,10.0,0.435823,0.252498,29.589232,0.1028,7.0,3.0,3.0,8.0,0.050051,0.030106
I106,20260814,0.49615,0.564677,13.0,0.328439,0.350656,24.617402,0.03611,1.0,1.0,1.0,5.0,0.043698,0.003357
I107,20260814,0.441819,0.09791,36.0,0.731463,0.239164,35.95634,0.040463,9.0,7.0,1.0,3.0,0.135376,0.020612
I108,20260814,0.676607,0.534881,70.0,0.678629,0.41343,16.819779,0.091328,3.0,3.0,3.0,2.0,0.183194,0.024173
I109,20260814,0.694441,0.567902,66.0,0.708064,0.173626,36.210474,0.293432,10.0,1.0,4.0,3.0,0.06766,0.049713
I110,20260814,0.431483,0.718803,67.0,0.539075,0.45891,15.385149,0.172525,9.0,5.0,3.0,3.0,0.09332,0.036042
I111,20260814,0.248625,0.755493,74.0,0.802615,0.048528,10.114023,0.115064,4.0,3.0,4.0,6.0,0.037507,0.006794
I112,20260814,0.190088,0.512171,47.0,0.608553,0.362854,20.329472,0.158542,11.0,7.0,1.0,5.0,0.052046,0.028713
I113,20260814,0.591966,0.463726,22.0,0.565724,0.249068,47.323234,0.211427,5.0,5.0,5.0,5.0,0.146185,0.049478
I114,20260814,0.699968,0.841528,60.0,0.489782,0.293314,12.50052,0.066002,7.0,5.0,5.0,3.0,0.109624,0.013911
I115,20260814,0.571525,0.657148,62.0,0.653799,0.457532,17.0481,0.109007,5.0,5.0,4.0,7.0,0.094875,0.014565
I116,20260814,0.866336,0.480471,42.0,0.136355,0.32399,11.408928,0.076747,1.0,1.0,3.0,4.0,0.11761,0.030566
I117,20260814,0.719136,0.055325,8.0,0.535374,0.202294,28.135846,0.191016,6.0,4.0,3.0,2.0,0.04903,0.037083
I118,20260814,0.328151,0.391138,70.0,0.417595,0.428664,27.877627,0.285405,10.0,6.0,2.0,1.0,0.095807,0.049235
I119,20260814,0.096682,0.39099,76.0,0.174904,0.269749,3.963629,0.328356,11.0,3.0,5.0,1.0,0.053244,0.067705
I120,20260814,0.538107,0.971931,42.0,0.330744,0.214312,13.044618,0.169124,2.0,2.0,3.0,8.0,0.099561,0.028633
I121,20260814,0.403221,0.796288,14.0,0.289673,0.222374,8.798375,0.088465,8.0,1.0,4.0,7.0,0.197026,0.015676
I122,20260814,0.505429,0.293694,64.0,0.918063,0.36024,86.14436,0.183233,7.0,6.0,2.0,3.0,0.069043,0.044934
I123,20260814,0.230641,0.087539,50.0,0.476634,0.32621,28.027941,0.186976,4.0,1.0,1.0,5.0,0.132057,0.040854
I124,20260814,0.520398,0.0,15.0,0.83902,0.122493,16.641857,0.016918,10.0,3.0,3.0,4.0,0.138303,0.014127
I125,20260814,0.702527,0.09621,30.0,0.750096,0.477378,37.107588,0.193946,6.0,6.0,3.0,2.0,0.043495,0.029504
I126,20260814,0.592414,0.529625,72.0,0.623653,0.287709,39.636015,0.040274,7.0,3.0,2.0,2.0,0.118459,0.0
I127,20260814,0.242506,0.702732,38.0,0.606585,0.181963,8.648381,0.14547,10.0,5.0,1.0,7.0,0.14468,0.024172
I128,20260814,0.265609,0.576644,16.0,0.872497,0.323328,15.730879,0.013204,8.0,4.0,2.0,3.0,0.069993,0.017573
I129,20260814,0.353854,0.738719,32.0,0.730902,0.419396,20.961143,0.205421,7.0,3.0,4.0,8.0,0.057864,0.011437
I130,20260814,0.306691,0.170544,41.0,0.821678,0.083359,7.201878,0.11041,3.0,3.0,3.0,2.0,0.129022,0.01672
I131,20260814,0.434056,0.707116,27.0,0.241724,0.463652,1.436861,0.175842,2.0,2.0,3.0,3.0,0.145205,0.0369
I132,20260814,0.653049,0.499651,73.0,0.653639,0.216142,9.274053,0.463204,4.0,2.0,3.0,1.0,0.125475,0.106288
I133,20260814,0.217468,0.777983,46.0,0.74949,0.182619,39.663192,0.003023,4.0,4.0,5.0,1.0,0.070954,0.015216
I134,20260814,0.5128,0.48822,23.0,0.125948,0.278502,15.793866,0.072676,10.0,6.0,1.0,8.0,0.13159,0.008193
I135,20260814,0.613565,0.651348,21.0,0.785985,0.319253,7.982584,0.092327,5.0,1.0,1.0,4.0,0.121347,0.039171
I136,20260814,0.247016,0.198383,15.0,0.576374,0.214424,29.625826,0.128707,5.0,5.0,5.0,8.0,0.107308,0.022946
I137,20260814,0.204441,0.461725,29.0,0.522315,0.48024,9.913901,0.055159,4.0,4.0,1.0,1.0,0.115517,0.027217
I138,20260814,0.614981,0.383818,8.0,0.379955,0.506633,31.966753,0.004162,6.0,6.0,3.0,6.0,0.098728,0.03089
I139,20260814,0.397045,0.254911,21.0,0.623576,0.393975,28.719025,0.166087,1.0,1.0,1.0,4.0,0.149268,0.054271
I140,20260814,0.277575,0.647186,31.0,0.451724,0.265298,13.98018,0.145706,6.0,6.0,3.0,4.0,0.105011,0.036026
I141,20260814,0.785237,0.052919,46.0,0.457191,0.418922,13.176316,0.125772,8.0,7.0,1.0,8.0,0.114279,0.03877
I142,20260814,0.288797,0.878662,32.0,0.217063,0.283279,30.459337,0.067836,5.0,5.0,4.0,8.0,0.072032,0.025529
I143,20260814,0.118155,0.768714,23.0,0.516095,0.217672,7.84661,0.031073,9.0,4.0,2.0,8.0,0.096513,0.011742
I144,20260814,0.607296,0.937264,34.0,0.242221,0.373496,32.414553,0.046466,3.0,3.0,4.0,4.0,0.203969,0.028404
I145,20260814,0.852366,0.150568,16.0,0.495166,0.661998,6.999758,0.133838,9.0,2.0,2.0,6.0,0.115521,0.019635
I146,20260814,0.52494,0.574538,18.0,0.880837,0.499353,2.377743,0.014961,8.0,3.0,1.0,3.0,0.138555,0.022465
I147,20260814,0.747295,0.497843,65.0,0.280767,0.01,48.515718,0.20502,9.0,1.0,1.0,2.0,0.149735,0.033757
I148,20260814,0.603603,0.793124,58.0,0.190434,0.335033,2.840993,0.015978,11.0,1.0,2.0,2.0,0.139009,0.003739
I149,20260814,0.105258,0.310399,65.0,0.688205,0.270485,2.812141,0.434129,2.0,2.0,1.0,2.0,0.077255,0.073281
I150,20260814,0.14768,0.372187,9.0,0.333102,0.51197,41.316122,0.11285,6.0,6.0,4.0,5.0,0.128987,0.036217
I151,20260814,0.535348,0.561193,79.0,0.189556,0.356111,17.465695,0.126661,8.0,5.0,5.0,8.0,0.092842,0.010285
I152,20260814,0.278479,0.32571,9.0,0.203982,0.398964,1.0,0.354907,5.0,3.0,2.0,4.0,0.074885,0.052035
I153,20260814,0.24792,0.31767,21.0,0.612142,0.297488,131.324305,0.097757,8.0,6.0,2.0,2.0,0.069676,0.027688
I154,20260814,0.078806,0.379427,27.0,0.640916,0.232485,8.577464,0.084221,2.0,2.0,4.0,4.0,0.136934,0.031414
I155,20260814,0.335741,0.443924,10.0,0.663714,0.195003,15.813488,0.264203,6.0,4.0,3.0,5.0,0.142398,0.056136
I156,20260814,0.676084,0.590519,57.0,0.88619,0.425627,18.762909,0.398496,6.0,4.0,4.0,8.0,0.211097,0.061829
I157,20260814,0.498664,0.766819,58.0,0.620612,0.313697,5.765471,0.04393,3.0,1.0,3.0,2.0,0.115137,0.014146
I158,20260814,0.231526,0.575319,42.0,0.794269,0.457356,26.47841,0.114734,5.0,3.0,1.0,6.0,0.114432,0.009692
I159,20260814,0.520263,0.322993,37.0,0.635545,0.306683,42.21333,0.010972,3.0,2.0,5.0,4.0,0.146409,0.000922
I160,20260814,0.78162,0.640507,42.0,0.672015,0.451924,22.940883,0.189853,6.0,3.0,5.0,3.0,0.189152,0.058716
I161,20260814,0.399881,0.602753,65.0,0.460194,0.403466,25.128358,0.026014,11.0,4.0,4.0,7.0,0.087416,0.0122
I162,20260814,0.346159,0.457318,40.0,0.083306,0.177828,34.417844,0.120477,10.0,3.0,5.0,7.0,0.193662,0.035042
I163,20260814,0.563548,0.822387,41.0,0.875317,0.316724,4.892033,0.09002,10.0,6.0,1.0,8.0,0.176539,0.03573
I164,20260814,0.459408,0.644108,73.0,0.475174,0.413185,61.758235,0.145843,2.0,2.0,2.0,2.0,0.126367,0.024453
I165,20260814,0.704796,0.239366,67.0,0.464372,0.520514,2.341194,0.084083,11.0,6.0,4.0,3.0,0.189628,0.040896
I166,20260814,0.318377,0.404233,73.0,0.614645,0.174329,27.040922,0.313809,3.0,2.0,2.0,6.0,0.070187,0.037223
I167,20260814,0.236516,0.284326,28.0,0.640453,0.336128,1.0,0.413722,1.0,1.0,5.0,1.0,0.037923,0.065776
I168,20260814,0.328985,0.489234,46.0,0.76537,0.618536,8.887407,0.140576,8.0,5.0,2.0,6.0,0.030139,0.013286
I169,20260814,0.571091,0.515526,8.0,0.730778,0.495058,3.30051,0.063816,6.0,6.0,1.0,6.0,0.14004,0.015857
I170,20260814,0.431113,0.725882,68.0,0.483293,0.318566,45.431441,0.223078,11.0,3.0,4.0,5.0,0.018595,0.033711
I171,20260814,0.289314,0.333169,60.0,0.818391,0.084879,7.110416,0.010921,11.0,1.0,3.0,5.0,0.0,0.0
I172,20260814,0.353084,0.610833,56.0,0.523524,0.430716,37.883673,0.298104,8.0,1.0,2.0,5.0,0.108813,0.053333
I173,20260814,0.219225,0.82479,74.0,0.803669,0.195386,10.249544,0.050833,7.0,3.0,3.0,1.0,0.063175,0.025416
I174,20260814,0.502728,0.430448,29.0,0.631435,0.156611,35.435642,0.00267,4.0,3.0,4.0,2.0,0.148694,0.027963
I175,20260814,0.414457,0.254337,66.0,0.087379,0.236984,23.930337,0.076604,6.0,6.0,4.0,7.0,0.141429,0.018364
I176,20260814,0.302622,1.0,74.0,0.358512,0.369809,39.307457,0.08103,5.0,5.0,2.0,2.0,0.061364,0.012329
I177,20260814,0.689917,0.682685,70.0,0.806923,0.174563,31.643454,0.046851,1.0,1.0,2.0,4.0,0.183414,0.028637
I178,20260814,0.637368,0.527465,38.0,0.547857,0.383722,6.801298,0.377758,6.0,4.0,1.0,7.0,0.083982,0.052097
I179,20260814,0.254181,0.649712,55.0,0.333475,0.258897,1.7252,0.077686,2.0,2.0,5.0,5.0,0.072356,0.02321
I180,20260814,0.381198,0.440712,36.0,0.535233,0.387377,59.048117,0.08387,10.0,4.0,2.0,7.0,0.081975,0.035547
I181,20260814,0.595673,0.420014,57.0,0.873612,0.35066,29.131024,0.199486,6.0,5.0,4.0,1.0,0.135108,0.048725
I182,20260814,0.678078,0.673762,71.0,0.58581,0.219935,6.657627,0.073539,6.0,2.0,3.0,2.0,0.039898,0.001045
I183,20260814,0.479167,0.0,19.0,0.734687,0.201942,24.788265,0.093465,5.0,3.0,4.0,7.0,0.17602,0.031656
I184,20260814,0.58312,0.248453,44.0,0.650887,0.256789,19.821999,0.093232,1.0,1.0,2.0,8.0,0.156203,0.015518
I185,20260814,0.566952,0.888758,38.0,0.423791,0.200617,41.018292,0.105555,3.0,3.0,5.0,6.0,0.116886,0.010494
I186,20260814,0.782376,0.704842,70.0,0.306917,0.164059,18.946698,0.011514,6.0,3.0,3.0,5.0,0.255168,0.029229
I187,20260814,0.299543,0.33637,14.0,0.951762,0.160059,31.340012,0.1385,7.0,3.0,4.0,7.0,0.06593,0.022487
I188,20260814,0.428289,0.495832,72.0,0.870403,0.363953,15.956775,0.160974,6.0,4.0,5.0,8.0,0.104,0.020308
I189,20260814,0.760861,0.742646,11.0,0.27694,0.424533,29.629216,0.078319,5.0,5.0,3.0,8.0,0.156904,0.033383
I190,20260814,0.4229,0.922434,30.0,0.734544,0.459513,12.86022,0.15908,8.0,4.0,4.0,3.0,0.116751,0.024951
I191,20260814,0.307341,0.665047,52.0,0.31277,0.143846,83.159288,0.195972,11.0,2.0,2.0,4.0,0.067477,0.023041
I192,20260814,0.322448,0.595911,20.0,0.531865,0.085869,27.806157,0.078652,1.0,1.0,2.0,4.0,0.100337,0.027079
I193,20260814,0.527054,0.465918,17.0,0.55365,0.342018,15.200478,0.080112,11.0,1.0,5.0,8.0,0.17185,0.024856
I194,20260814,0.752454,0.451426,46.0,0.676635,0.160652,20.740373,0.253003,5.0,5.0,3.0,6.0,0.153309,0.03835
I195,20260814,0.267372,0.488358,19.0,0.772332,0.276105,3.767514,0.2451,5.0,5.0,2.0,6.0,0.066947,0.045034
I196,20260814,0.532198,0.636521,32.0,0.301627,0.552607,52.627878,0.05621,3.0,3.0,3.0,2.0,0.058249,0.037345
I197,20260814,0.911959,0.871291,63.0,0.27657,0.601479,20.29409,0.160871,2.0,2.0,5.0,7.0,0.161425,0.035199
I198,20260814,0.374038,0.443076,76.0,0.405896,0.245473,22.276391,0.332733,5.0,5.0,5.0,8.0,0.159803,0.069748
I199,20260814,0.46217,0.685549,58.0,0.600288,0.361313,16.992755,0.0556,11.0,6.0,5.0,8.0,0.105765,0.005322
I200,20260814,0.291809,0.652587,59.0,0.595593,0.307584,3.05241,0.091388,9.0,6.0,5.0,2.0,0.139288,0.03525
I201,20260814,0.459183,0.653809,10.0,0.580296,0.305133,19.134751,0.054406,4.0,2.0,1.0,8.0,0.074787,0.040696
I202,20260814,0.482182,0.813038,38.0,0.635882,0.356352,8.282293,0.19954,1.0,1.0,4.0,2.0,0.083402,0.05195
I203,20260814,0.413339,0.738941,53.0,0.60095,0.408845,11.842539,0.067655,9.0,5.0,2.0,5.0,0.110717,0.006924
I204,20260814,0.355014,0.342724,71.0,0.265461,0.371755,11.52039,0.006949,2.0,2.0,4.0,6.0,0.089872,0.010785
I205,20260814,0.399002,0.074231,41.0,0.349468,0.451981,7.826757,0.062446,1.0,1.0,2.0,6.0,0.005302,0.023065
