item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I016,20260823,0.291523,0.273166,18.0,0.321598,0.420109,44.182532,0.058165,10.0,5.0,2.0,2.0,0.231415,0.04902
I017,20260823,0.24863,0.284446,36.0,0.595785,0.311063,30.448835,0.154709,5.0,4.0,5.0,1.0,0.229586,0.051737
I018,20260823,0.271754,0.668918,26.0,0.085597,0.486801,19.647706,0.003489,10.0,7.0,4.0,8.0,0.219982,0.041663
I019,20260823,0.438818,0.385988,62.0,0.461297,0.516871,8.779806,0.111865,10.0,4.0,4.0,2.0,0.263936,0.041914
I020,20260823,0.474845,0.462341,36.0,0.527481,0.642802,10.398268,0.016253,7.0,1.0,4.0,5.0,0.262499,0.037489
I021,20260823,0.57304,0.825169,46.0,0.15995,0.307729,38.469452,0.069964,1.0,1.0,5.0,5.0,0.266434,0.039002
I022,20260823,0.901703,0.463866,18.0,0.332445,0.741532,22.860367,0.016314,1.0,1.0,2.0,2.0,0.339328,0.047031
I023,20260823,0.719849,0.18671,60.0,0.838755,0.512487,34.306308,0.040758,8.0,6.0,1.0,6.0,0.289908,0.045964
I024,20260823,0.200649,0.815957,38.0,0.183423,0.658325,18.583558,0.095617,6.0,5.0,5.0,7.0,0.224277,0.035155
I025,20260823,0.369939,0.628557,18.0,0.506451,0.556255,21.055272,0.01245,4.0,1.0,5.0,1.0,0.267364,0.03756
I026,20260823,0.336286,0.448586,41.0,0.178029,0.449963,81.540591,0.137469,8.0,6.0,2.0,2.0,0.260851,0.044007
I027,20260823,0.510939,0.194658,65.0,0.763058,0.336251,37.861848,0.024281,11.0,3.0,5.0,8.0,0.258161,0.033439
I028,20260823,0.341409,0.23616,45.0,0.575879,0.611088,25.424093,0.067009,8.0,6.0,5.0,6.0,0.228035,0.046518
I029,20260823,0.336354,0.91847,45.0,0.835989,0.311192,29.845158,0.019114,6.0,4.0,1.0,6.0,0.26059,0.048882
I030,20260823,0.23322,0.820397,57.0,0.357176,0.289232,90.720261,0.099024,6.0,2.0,3.0,3.0,0.240873,0.038371
I031,20260823,0.149917,0.486008,37.0,0.438896,0.655286,23.005216,0.041089,9.0,5.0,2.0,4.0,0.233596,0.040495
I032,20260823,0.355662,0.204149,69.0,0.816896,0.393597,70.261652,0.05018,9.0,7.0,4.0,5.0,0.268976,0.034838
I033,20260823,0.538835,0.389936,42.0,0.615859,0.665045,56.414629,0.112551,6.0,6.0,5.0,4.0,0.294953,0.050385
I034,20260823,0.127858,0.593449,19.0,0.631255,0.514818,52.871282,0.156076,3.0,1.0,5.0,6.0,0.199931,0.042685
I035,20260823,0.451947,0.524379,14.0,0.594667,0.631068,37.571589,0.289125,7.0,7.0,4.0,8.0,0.273386,0.040322
I036,20260823,0.258249,0.667787,27.0,0.517081,0.272612,12.894012,0.035793,4.0,1.0,3.0,4.0,0.232963,0.048301
I037,20260823,0.364688,0.571681,78.0,0.229924,0.327269,11.65157,0.141375,2.0,2.0,2.0,2.0,0.257918,0.038379
I038,20260823,0.610902,0.553524,47.0,0.076718,0.261194,56.824692,0.149637,5.0,4.0,4.0,5.0,0.303089,0.050647
I039,20260823,0.155883,0.871575,66.0,0.479054,0.435733,58.102623,0.051136,2.0,2.0,4.0,1.0,0.217515,0.033642
I040,20260823,0.213657,0.242444,64.0,0.764362,0.361232,21.756592,0.156592,2.0,2.0,4.0,4.0,0.216042,0.048724
I041,20260823,0.695865,0.216394,47.0,0.726462,0.333193,8.519316,0.017032,4.0,4.0,4.0,6.0,0.301837,0.047011
I042,20260823,0.695624,0.136265,45.0,0.40354,0.405154,57.454818,0.21633,11.0,3.0,5.0,6.0,0.309767,0.037018
I043,20260823,0.161849,0.607909,63.0,0.825047,0.21278,12.782397,0.11772,6.0,6.0,1.0,1.0,0.238627,0.034131
I044,20260823,0.26994,0.292897,71.0,0.668171,0.653952,78.067929,0.003016,9.0,7.0,3.0,8.0,0.224914,0.049884
I045,20260823,0.389679,0.728831,77.0,0.632774,0.519375,16.040742,0.133822,4.0,2.0,3.0,8.0,0.249592,0.03662
I046,20260823,0.404073,0.257996,10.0,0.317595,0.417474,73.152173,0.231047,10.0,7.0,5.0,1.0,0.24698,0.050785
I047,20260823,0.545817,0.057571,20.0,0.52167,0.247093,13.993967,0.078372,2.0,2.0,3.0,7.0,0.259714,0.046813
I048,20260823,0.566,0.659096,12.0,0.689243,0.508508,32.192824,0.135,2.0,2.0,5.0,2.0,0.293187,0.033028
I049,20260823,0.240922,0.38938,13.0,0.843341,0.457002,26.419027,0.013102,4.0,2.0,3.0,3.0,0.230781,0.041367
I050,20260823,0.403589,0.456747,17.0,0.228747,0.507799,45.100381,0.078951,11.0,6.0,3.0,6.0,0.242969,0.048977
I051,20260823,0.182384,0.840402,77.0,0.653286,0.34971,47.329444,0.053379,7.0,7.0,1.0,8.0,0.227211,0.048891
I052,20260823,0.451816,0.96218,22.0,0.612858,0.400665,6.456842,0.054489,5.0,5.0,4.0,5.0,0.255956,0.050236
I053,20260823,0.931257,0.2245,43.0,0.725267,0.408889,101.152343,0.026237,4.0,4.0,5.0,3.0,0.34011,0.043199
I054,20260823,0.611583,0.637995,11.0,0.141582,0.340515,8.807789,0.098343,11.0,3.0,1.0,8.0,0.30101,0.033386
I055,20260823,0.271478,0.754242,76.0,0.069914,0.458765,53.767964,0.162191,2.0,2.0,4.0,1.0,0.222396,0.036221
I056,20260823,0.470551,0.296931,56.0,0.806455,0.648205,47.102353,0.055114,8.0,3.0,4.0,5.0,0.270408,0.036161
I057,20260823,0.825914,0.712211,75.0,0.576515,0.358661,65.915852,0.071938,8.0,2.0,4.0,8.0,0.325693,0.050109
I058,20260823,0.490149,0.633595,44.0,0.177427,0.555734,39.071815,0.015494,4.0,4.0,4.0,6.0,0.277224,0.037934
I059,20260823,0.717205,0.322938,74.0,0.053572,0.486055,20.461121,0.176975,6.0,4.0,5.0,1.0,0.297304,0.03864
I060,20260823,0.268968,0.851272,35.0,0.46925,0.686827,58.152417,0.114016,3.0,2.0,5.0,5.0,0.217154,0.037852
I061,20260823,0.509171,0.503472,29.0,0.17318,0.549768,56.397518,0.092437,9.0,5.0,5.0,4.0,0.280961,0.036007
I062,20260823,0.491773,0.414008,41.0,0.461514,0.249726,11.411666,0.254332,9.0,2.0,3.0,1.0,0.25591,0.033793
I063,20260823,0.272192,0.223942,30.0,0.356218,0.606643,35.038693,0.050041,2.0,2.0,5.0,7.0,0.255138,0.0516
I064,20260823,0.268684,0.885458,34.0,0.309154,0.449445,35.862831,0.167226,5.0,1.0,4.0,7.0,0.221577,0.032829
I065,20260823,0.825573,0.660598,61.0,0.554945,0.297375,16.701631,0.020188,1.0,1.0,4.0,3.0,0.318987,0.040139
I066,20260823,0.182331,0.456345,41.0,0.641155,0.291894,38.162109,0.080098,11.0,1.0,2.0,6.0,0.228724,0.046236
I067,20260823,0.121172,0.812321,9.0,0.435074,0.42218,22.016148,0.088285,3.0,3.0,3.0,7.0,0.227481,0.049973
I068,20260823,0.768367,0.240724,40.0,0.722878,0.388697,67.990735,0.159724,7.0,1.0,4.0,7.0,0.309358,0.035321
I069,20260823,0.324594,0.701668,51.0,0.949196,0.505313,20.700254,0.044918,6.0,6.0,1.0,3.0,0.237856,0.048948
I070,20260823,0.347652,0.300545,29.0,0.519759,0.482363,12.619468,0.005924,1.0,1.0,3.0,2.0,0.263743,0.033799
I071,20260823,0.636223,0.178675,76.0,0.428424,0.332288,29.151047,0.052518,6.0,5.0,5.0,1.0,0.291498,0.033967
I072,20260823,0.778947,0.405154,21.0,0.590353,0.34497,46.780851,0.01179,7.0,1.0,1.0,7.0,0.292749,0.049804
I073,20260823,0.628418,0.266067,11.0,0.416426,0.302574,12.968201,0.154213,6.0,4.0,1.0,6.0,0.305149,0.047903
I074,20260823,0.364051,0.440132,34.0,0.259974,0.622736,65.803427,0.484874,7.0,1.0,5.0,2.0,0.26997,0.040689
I075,20260823,0.392715,0.391304,63.0,0.642993,0.609049,68.895648,0.285709,9.0,2.0,3.0,4.0,0.267498,0.049474
I076,20260823,0.80708,0.521521,63.0,0.582679,0.47218,25.835703,0.0651,8.0,3.0,4.0,1.0,0.326608,0.050392
I077,20260823,0.463783,0.489883,74.0,0.315687,0.311063,11.912062,0.098524,5.0,5.0,2.0,3.0,0.259401,0.03845
I078,20260823,0.207072,0.69047,46.0,0.245984,0.510389,123.562498,0.063002,4.0,4.0,3.0,1.0,0.244669,0.047795
I079,20260823,0.377023,0.329699,51.0,0.724247,0.437908,41.602571,0.032918,8.0,5.0,2.0,2.0,0.267943,0.034578
I080,20260823,0.736241,0.15569,26.0,0.345255,0.33426,45.273277,0.169094,10.0,3.0,3.0,8.0,0.32406,0.045022
I081,20260823,0.61192,0.100784,13.0,0.543222,0.312977,62.513654,0.037127,6.0,5.0,2.0,5.0,0.288008,0.041568
I082,20260823,0.713985,0.833354,62.0,0.619867,0.489685,21.193128,0.236156,7.0,3.0,1.0,7.0,0.309642,0.037236
I083,20260823,0.299973,0.506698,9.0,0.345829,0.579405,33.526105,0.028773,11.0,5.0,4.0,8.0,0.237751,0.047628
I084,20260823,0.319306,0.578286,43.0,0.091995,0.501962,9.85105,0.026596,10.0,6.0,3.0,8.0,0.227989,0.041365
I085,20260823,0.463285,0.249828,49.0,0.634325,0.461783,15.306477,0.303036,7.0,7.0,1.0,2.0,0.2691,0.035868
I086,20260823,0.268067,0.950963,63.0,0.787449,0.371526,30.437571,0.078474,3.0,3.0,3.0,6.0,0.255857,0.041806
I087,20260823,0.204711,0.23128,21.0,0.619881,0.451009,5.684771,0.098317,7.0,1.0,1.0,8.0,0.217049,0.0437
I088,20260823,0.873842,0.627817,66.0,0.446704,0.560836,29.753617,0.017179,6.0,6.0,1.0,3.0,0.344191,0.042012
I089,20260823,0.838923,0.78634,33.0,0.263807,0.315558,43.694963,0.065163,9.0,2.0,3.0,5.0,0.314501,0.036675
I090,20260823,0.402911,0.157654,69.0,0.49729,0.36089,111.484855,0.195987,8.0,5.0,5.0,8.0,0.270322,0.050274
I091,20260823,0.414551,0.343506,72.0,0.484751,0.524035,10.068426,0.237786,2.0,2.0,3.0,5.0,0.259732,0.049902
I092,20260823,0.670464,0.626441,17.0,0.698762,0.303684,39.867281,0.136032,9.0,2.0,3.0,6.0,0.280931,0.047201
I093,20260823,0.643475,0.290313,36.0,0.530026,0.429525,50.164864,0.164416,9.0,2.0,3.0,8.0,0.284668,0.03261
I094,20260823,0.823845,0.398992,45.0,0.78551,0.613111,56.107361,0.008521,2.0,2.0,2.0,5.0,0.302813,0.045682
I095,20260823,0.554273,0.956204,60.0,0.574893,0.388401,34.198213,0.033406,1.0,1.0,4.0,6.0,0.289117,0.042587
I096,20260823,0.633667,0.310681,72.0,0.502559,0.61415,36.592775,0.255962,10.0,2.0,3.0,6.0,0.29415,0.036091
I097,20260823,0.713372,0.318678,30.0,0.580206,0.275909,40.880003,0.181873,11.0,7.0,4.0,5.0,0.312077,0.0481
I098,20260823,0.498077,0.635831,15.0,0.59511,0.474794,98.589128,0.009106,5.0,4.0,3.0,2.0,0.264356,0.048841
I099,20260823,0.691128,0.723955,75.0,0.662854,0.467525,28.008306,0.1036,6.0,5.0,4.0,5.0,0.284053,0.038688
I100,20260823,0.37537,0.022216,51.0,0.193834,0.502663,43.322356,0.158431,10.0,5.0,2.0,1.0,0.2435,0.032843
I101,20260823,0.663214,0.724414,74.0,0.623714,0.300947,67.515357,0.220264,7.0,5.0,1.0,8.0,0.314154,0.033267
I102,20260823,0.146923,0.179025,57.0,0.568885,0.191441,56.097635,0.410672,8.0,5.0,2.0,4.0,0.203371,0.034605
I103,20260823,0.330173,0.49795,61.0,0.455514,0.329627,17.872188,0.21463,7.0,6.0,5.0,5.0,0.243282,0.037042
I104,20260823,0.203129,0.132828,16.0,0.263997,0.57015,28.499431,0.06954,9.0,5.0,3.0,3.0,0.212526,0.043379
I105,20260823,0.150853,0.521958,70.0,0.084145,0.478575,43.098787,0.138242,6.0,6.0,3.0,7.0,0.22353,0.040103
I106,20260823,0.752504,0.543027,65.0,0.790303,0.497476,26.749312,0.078022,11.0,2.0,3.0,2.0,0.309201,0.047008
I107,20260823,0.342974,0.347696,27.0,0.559262,0.306134,69.762592,0.044927,8.0,1.0,3.0,5.0,0.247472,0.044587
I108,20260823,0.759526,0.625674,63.0,0.454427,0.574316,95.84825,0.133387,10.0,4.0,2.0,4.0,0.312079,0.043922
I109,20260823,0.757517,0.390041,22.0,0.27938,0.669784,55.239298,0.263932,4.0,4.0,2.0,7.0,0.316285,0.036517
I110,20260823,0.279735,0.503249,53.0,0.335306,0.495415,95.043904,0.007047,6.0,5.0,2.0,6.0,0.227218,0.041147
I111,20260823,0.500183,0.500964,62.0,0.825726,0.358089,38.417545,0.003192,11.0,5.0,5.0,8.0,0.285633,0.047677
I112,20260823,0.302177,0.481589,26.0,0.585395,0.690527,3.818487,0.12339,9.0,3.0,3.0,1.0,0.247614,0.040758
I113,20260823,0.479529,0.48519,22.0,0.594833,0.35471,71.27915,0.015035,4.0,4.0,4.0,5.0,0.258115,0.051308
I114,20260823,0.336308,0.38995,23.0,0.341436,0.46054,18.935547,0.006405,1.0,1.0,3.0,3.0,0.25223,0.039298
I115,20260823,0.253825,0.357748,26.0,0.326177,0.380493,43.148947,0.218031,4.0,4.0,1.0,2.0,0.218169,0.050004
I116,20260823,0.928372,0.498873,62.0,0.822751,0.273964,85.048642,0.111129,2.0,2.0,3.0,2.0,0.331949,0.042096
I117,20260823,0.326039,0.249848,41.0,0.809874,0.412893,15.081923,0.062152,4.0,3.0,3.0,1.0,0.260765,0.03335
I118,20260823,0.26327,0.385411,48.0,0.455385,0.629222,23.158541,0.12817,2.0,2.0,3.0,5.0,0.242941,0.049794
I119,20260823,0.826907,0.516601,19.0,0.508723,0.196007,14.72684,0.103152,4.0,4.0,4.0,5.0,0.30029,0.050795
I120,20260823,0.442001,0.246842,72.0,0.282726,0.556307,11.723828,0.100256,6.0,6.0,1.0,1.0,0.253416,0.051222
I121,20260823,0.749542,0.766513,31.0,0.51811,0.530102,18.856889,0.009535,8.0,1.0,4.0,8.0,0.310232,0.051887
I122,20260823,0.708386,0.698563,67.0,0.406097,0.198036,3.937792,0.057507,6.0,6.0,1.0,8.0,0.29173,0.034967
I123,20260823,0.57272,0.934461,45.0,0.491315,0.456046,12.599156,0.136403,8.0,4.0,3.0,3.0,0.263122,0.047225
I124,20260823,0.152531,0.277768,68.0,0.442748,0.279527,19.862552,0.144359,7.0,4.0,4.0,8.0,0.233047,0.035193
I125,20260823,0.354498,0.556283,54.0,0.582138,0.429791,55.678079,0.421784,8.0,3.0,4.0,8.0,0.268362,0.041706
I126,20260823,0.688109,0.681419,19.0,0.593487,0.507554,41.514068,0.090605,5.0,3.0,2.0,6.0,0.280683,0.042941
I127,20260823,0.178898,0.297308,59.0,0.557244,0.320973,89.481793,0.019058,5.0,5.0,5.0,8.0,0.211138,0.039776
I128,20260823,0.286161,0.905147,79.0,0.320231,0.353967,29.50428,0.008402,10.0,6.0,3.0,8.0,0.227908,0.042863
I129,20260823,0.343853,0.507283,38.0,0.397439,0.394288,12.479902,0.087768,11.0,5.0,1.0,8.0,0.258985,0.042544
I130,20260823,0.394428,0.453805,39.0,0.651262,0.31425,19.110913,0.011451,9.0,4.0,5.0,2.0,0.248953,0.040753
I131,20260823,0.287652,0.493671,34.0,0.7018,0.211569,4.454319,0.0838,1.0,1.0,5.0,5.0,0.231969,0.045313
I132,20260823,0.116504,0.51237,79.0,0.505174,0.403573,6.181713,0.097748,3.0,3.0,3.0,7.0,0.215118,0.041179
I133,20260823,0.539635,0.888267,27.0,0.181935,0.680663,42.953671,0.269197,10.0,6.0,5.0,1.0,0.25808,0.038679
I134,20260823,0.465402,0.246915,75.0,0.638715,0.648448,68.229328,0.136186,4.0,1.0,3.0,4.0,0.278529,0.036999
I135,20260823,0.314533,0.256695,21.0,0.566983,0.406896,68.386332,0.102957,1.0,1.0,3.0,8.0,0.259539,0.039329
I136,20260823,0.329426,0.043757,67.0,0.717542,0.460959,76.711696,0.049139,8.0,6.0,5.0,4.0,0.257201,0.044779
I137,20260823,0.278242,0.760329,30.0,0.364958,0.209391,46.776518,0.076461,10.0,6.0,4.0,1.0,0.217849,0.041825
I138,20260823,0.487083,0.915578,24.0,0.315097,0.449343,73.584716,0.19619,1.0,1.0,1.0,7.0,0.277476,0.038682
I139,20260823,0.398919,0.944302,22.0,0.33398,0.435343,103.710433,0.006474,6.0,6.0,1.0,6.0,0.257232,0.035788
I140,20260823,0.605302,0.37076,76.0,0.448067,0.138806,15.981453,0.170058,11.0,5.0,3.0,8.0,0.289356,0.040552
I141,20260823,0.481318,0.243361,22.0,0.01688,0.689986,23.946987,0.101461,4.0,4.0,5.0,2.0,0.269881,0.03383
I142,20260823,0.58404,0.282101,41.0,0.272484,0.455734,42.54323,0.153427,11.0,1.0,2.0,6.0,0.265817,0.042245
I143,20260823,0.614991,0.786271,39.0,0.708723,0.446048,52.712948,0.041011,9.0,1.0,2.0,6.0,0.28688,0.035009
I144,20260823,0.343231,0.615991,17.0,0.918416,0.328742,7.645737,0.017669,11.0,5.0,2.0,2.0,0.253826,0.035019
I145,20260823,0.304913,0.600876,69.0,0.460423,0.216443,41.541807,0.127671,5.0,2.0,4.0,5.0,0.222218,0.03673
I146,20260823,0.854238,0.810436,79.0,0.848908,0.24248,27.376946,0.045267,11.0,6.0,4.0,7.0,0.306568,0.045077
I147,20260823,0.331471,0.755702,58.0,0.648697,0.567349,9.049011,0.094704,4.0,1.0,1.0,4.0,0.232073,0.047971
I148,20260823,0.901846,0.611628,53.0,0.886238,0.317288,22.200521,0.030954,3.0,3.0,2.0,5.0,0.345766,0.034932
I149,20260823,0.238162,0.567541,38.0,0.439786,0.485417,69.126222,0.005589,9.0,7.0,3.0,3.0,0.213392,0.047586
I150,20260823,0.575166,0.631446,68.0,0.186632,0.371135,15.166386,0.128352,8.0,5.0,2.0,1.0,0.295815,0.050407
I151,20260823,0.499727,0.259531,47.0,0.476151,0.436284,26.920465,0.034445,4.0,2.0,5.0,1.0,0.262302,0.041318
I152,20260823,0.172437,0.051294,59.0,0.432789,0.603279,148.447708,0.056521,6.0,4.0,3.0,6.0,0.21469,0.043308
I153,20260823,0.339498,0.970295,10.0,0.689125,0.595473,76.479429,0.02472,1.0,1.0,5.0,8.0,0.230792,0.037509
I154,20260823,0.597541,0.52059,20.0,0.354995,0.262474,8.339119,0.028401,5.0,2.0,2.0,4.0,0.27435,0.042425
I155,20260823,0.348067,0.539514,43.0,0.765643,0.38271,68.446601,0.170532,1.0,1.0,1.0,3.0,0.239459,0.048699
I156,20260823,0.130061,0.715827,78.0,0.471473,0.450325,11.570413,0.070238,9.0,1.0,5.0,5.0,0.225055,0.037216
I157,20260823,0.742678,0.22214,12.0,0.297217,0.613444,7.168053,0.084366,4.0,4.0,5.0,1.0,0.31364,0.037857
I158,20260823,0.502871,0.340321,45.0,0.786028,0.404725,7.892309,0.066268,9.0,6.0,2.0,5.0,0.257036,0.033395
I159,20260823,0.372502,0.453085,72.0,0.089794,0.489559,19.180018,0.155771,7.0,5.0,4.0,1.0,0.24745,0.050213
I160,20260823,0.357196,0.668125,75.0,0.861761,0.397549,42.253244,0.173597,5.0,1.0,4.0,2.0,0.26775,0.034704
I161,20260823,0.58554,0.727737,37.0,0.711988,0.560622,23.174254,0.311929,6.0,2.0,1.0,5.0,0.288081,0.042076
I162,20260823,0.174791,0.276299,69.0,0.062218,0.484062,61.280139,0.17914,7.0,7.0,4.0,8.0,0.218077,0.037954
I163,20260823,0.370802,0.025764,60.0,0.435159,0.555739,29.514965,0.122724,1.0,1.0,3.0,5.0,0.259314,0.03905
I164,20260823,0.458897,0.60843,68.0,0.413874,0.283903,12.798673,0.223942,7.0,2.0,3.0,4.0,0.247446,0.034685
I165,20260823,0.399293,0.61664,23.0,0.630494,0.317792,57.941342,0.049018,9.0,1.0,4.0,4.0,0.269702,0.036162
I166,20260823,0.471481,0.145499,73.0,0.416796,0.342569,4.978213,0.231798,7.0,7.0,4.0,8.0,0.256727,0.038083
I167,20260823,0.444934,0.192574,59.0,0.775393,0.479049,63.274775,0.134722,10.0,7.0,4.0,2.0,0.281147,0.041366
I168,20260823,0.51704,0.906412,40.0,0.446121,0.321335,36.418543,0.161413,9.0,5.0,2.0,3.0,0.288624,0.048268
I169,20260823,0.418642,0.32896,47.0,0.855343,0.205586,8.213366,0.131888,11.0,5.0,5.0,3.0,0.276298,0.050318
I170,20260823,0.686252,0.907438,75.0,0.809016,0.757437,40.062507,0.059227,8.0,6.0,2.0,4.0,0.312307,0.039954
I171,20260823,0.396554,0.648958,48.0,0.42038,0.334801,2.261888,0.040328,6.0,3.0,5.0,2.0,0.260345,0.043973
I172,20260823,0.627161,0.231662,74.0,0.442727,0.561555,58.129236,0.0135,6.0,2.0,4.0,3.0,0.287517,0.034891
I173,20260823,0.7829,0.466108,46.0,0.486074,0.234858,22.198527,0.01721,1.0,1.0,4.0,5.0,0.311692,0.042856
I174,20260823,0.354286,0.193365,69.0,0.543967,0.279606,51.555937,0.078631,11.0,7.0,5.0,6.0,0.231191,0.050834
I175,20260823,0.619667,0.469075,52.0,0.806713,0.348374,8.005947,0.007992,11.0,6.0,4.0,2.0,0.29172,0.032438
I176,20260823,0.312761,0.97807,58.0,0.133154,0.557848,25.279456,0.24957,8.0,5.0,1.0,1.0,0.237919,0.04477
I177,20260823,0.749012,0.431073,58.0,0.505221,0.455367,26.107363,0.003115,6.0,4.0,3.0,6.0,0.31534,0.040798
I178,20260823,0.801491,0.880801,33.0,0.467355,0.575195,32.211762,0.160497,5.0,5.0,1.0,3.0,0.30853,0.032971
I179,20260823,0.492617,0.283127,62.0,0.436344,0.390327,24.312185,0.038778,2.0,2.0,4.0,1.0,0.281999,0.03445
I180,20260823,0.205616,0.512026,15.0,0.831463,0.410225,78.483415,0.398206,2.0,2.0,1.0,3.0,0.23459,0.046655
I181,20260823,0.046006,0.511925,32.0,0.566645,0.367118,25.261964,0.268646,5.0,2.0,1.0,7.0,0.190725,0.049254
I182,20260823,0.478027,0.166552,36.0,0.354033,0.628428,30.097218,0.098966,9.0,3.0,1.0,7.0,0.283177,0.051072
I183,20260823,0.727878,0.675845,60.0,0.325382,0.352777,72.051693,0.013743,6.0,6.0,2.0,1.0,0.294869,0.036825
I184,20260823,0.351419,0.566204,30.0,0.565177,0.544756,20.002099,0.06543,11.0,2.0,4.0,1.0,0.241731,0.047167
I185,20260823,0.301388,0.125373,59.0,0.612134,0.223289,40.558072,0.109777,3.0,3.0,1.0,4.0,0.237016,0.045786
I186,20260823,0.484543,0.774428,50.0,0.696492,0.327421,12.040806,0.134521,1.0,1.0,3.0,4.0,0.268194,0.033257
I187,20260823,0.557174,0.449894,67.0,0.356076,0.364342,35.717484,0.132857,5.0,4.0,2.0,2.0,0.267675,0.03352
I188,20260823,0.191274,0.117507,58.0,0.612334,0.500734,2.787454,0.087516,9.0,1.0,3.0,6.0,0.215014,0.046373
I189,20260823,0.441171,0.819719,39.0,0.526126,0.246901,50.51505,0.051373,9.0,7.0,4.0,1.0,0.275063,0.042472
I190,20260823,0.81515,0.533249,34.0,0.592666,0.375021,30.664203,0.175272,7.0,4.0,5.0,3.0,0.32332,0.0339
I191,20260823,0.07968,0.583443,49.0,0.46724,0.487352,46.437292,0.261464,6.0,6.0,4.0,4.0,0.20348,0.036684
I192,20260823,0.53749,0.933776,63.0,0.565709,0.292932,35.125344,0.013396,9.0,6.0,1.0,6.0,0.295847,0.051076
I193,20260823,0.240747,0.525251,73.0,0.446874,0.169146,75.425373,0.041113,5.0,5.0,2.0,6.0,0.229517,0.051483
I194,20260823,0.401526,0.295435,47.0,0.842848,0.195582,35.178044,0.033725,8.0,4.0,4.0,5.0,0.259131,0.038509
I195,20260823,0.627633,0.710113,21.0,0.416661,0.618004,78.951553,0.001974,9.0,2.0,2.0,8.0,0.297202,0.042167
I196,20260823,0.07483,0.247039,67.0,0.611535,0.448619,25.632889,0.202682,5.0,2.0,3.0,8.0,0.194489,0.033662
I197,20260823,0.326939,0.347543,59.0,0.357977,0.762526,29.698959,0.025572,7.0,6.0,4.0,5.0,0.228463,0.043914
I198,20260823,0.363896,0.604049,30.0,0.184132,0.566079,42.363998,0.068033,1.0,1.0,5.0,1.0,0.262577,0.03769
I199,20260823,0.205405,0.553233,29.0,0.682838,0.6182,18.424064,0.019419,8.0,2.0,1.0,8.0,0.22909,0.043585
I200,20260823,0.243274,0.778222,64.0,0.523723,0.27801,32.91789,0.070046,7.0,4.0,4.0,8.0,0.250102,0.05179
I201,20260823,0.298862,0.609268,69.0,0.608805,0.384116,31.781019,0.030502,10.0,7.0,2.0,8.0,0.247066,0.049
I202,20260823,0.185832,0.835484,27.0,0.557667,0.358717,30.053921,0.098145,3.0,3.0,1.0,1.0,0.216461,0.050364
I203,20260823,0.816463,0.082276,53.0,0.374351,0.462461,62.442424,0.016,9.0,4.0,2.0,4.0,0.337762,0.038883
I204,20260823,0.569317,0.463871,8.0,0.714608,0.439198,74.140833,0.086594,4.0,3.0,4.0,4.0,0.277706,0.034942
I205,20260823,0.254745,0.678855,36.0,0.062326,0.274522,63.696816,0.132743,8.0,5.0,4.0,3.0,0.234448,0.042283
