item_id,dt,quality,freshness,title_len,author_score,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp
I099,20260828,0.256385,0.663179,47.0,0.77099,0.407284,22.996661,0.012634,9.0,3.0,3.0,1.0,0.194092,0.040828
I100,20260828,0.675487,0.63296,41.0,0.596169,0.659294,11.701342,0.177782,2.0,2.0,5.0,3.0,0.225034,0.039921
I101,20260828,0.151789,0.724715,32.0,0.711284,0.352655,48.475566,0.009406,11.0,1.0,3.0,1.0,0.170241,0.037762
I102,20260828,0.280216,0.700153,37.0,0.183094,0.422665,22.869444,0.200497,6.0,6.0,5.0,3.0,0.169114,0.042874
I103,20260828,0.205471,0.680549,36.0,0.543944,0.433515,51.946766,0.265578,9.0,3.0,4.0,8.0,0.168032,0.053751
I104,20260828,0.504233,0.646751,49.0,0.361158,0.575754,84.110385,0.171209,1.0,1.0,2.0,1.0,0.197019,0.048838
I105,20260828,0.470155,0.707331,30.0,0.511299,0.587793,36.460065,0.154285,6.0,6.0,4.0,6.0,0.214128,0.033378
I106,20260828,0.218145,0.694917,12.0,0.415679,0.365554,9.587767,0.051589,2.0,2.0,3.0,6.0,0.139032,0.048689
I107,20260828,0.382938,0.531219,70.0,0.495766,0.475505,33.019112,0.049236,1.0,1.0,3.0,4.0,0.187427,0.039441
I108,20260828,0.331375,0.666426,40.0,0.328934,0.513659,68.031888,0.099985,6.0,6.0,1.0,8.0,0.190816,0.036599
I109,20260828,0.567045,0.521398,51.0,0.725794,0.538776,39.955696,0.03349,10.0,5.0,1.0,6.0,0.238183,0.044522
I110,20260828,0.187853,0.608052,16.0,0.432207,0.436821,106.897707,0.012067,3.0,1.0,5.0,1.0,0.151827,0.044376
I111,20260828,0.554564,0.7117,20.0,0.636956,0.574984,12.229514,0.104361,10.0,5.0,1.0,6.0,0.212766,0.032761
I112,20260828,0.502122,0.62941,63.0,0.608138,0.582727,4.821039,0.154561,6.0,5.0,4.0,8.0,0.191405,0.01089
I113,20260828,0.55418,0.639104,10.0,0.555982,0.662268,14.696074,0.027441,5.0,4.0,1.0,1.0,0.219364,0.021866
I114,20260828,0.366579,0.712972,54.0,0.839024,0.462549,15.902644,0.113872,6.0,6.0,1.0,8.0,0.143065,0.048256
I115,20260828,0.903752,0.65242,25.0,0.456104,0.80101,63.216279,0.104584,11.0,5.0,3.0,2.0,0.255574,0.038921
I116,20260828,0.224895,0.619682,45.0,0.427087,0.361273,11.080743,0.065295,7.0,5.0,4.0,8.0,0.164163,0.044624
I117,20260828,0.338342,0.603615,43.0,0.19096,0.499703,18.516804,0.002245,5.0,5.0,2.0,8.0,0.190981,0.052066
I118,20260828,0.189081,0.648594,38.0,0.506871,0.353219,26.743157,0.191316,9.0,2.0,1.0,8.0,0.18056,0.04011
I119,20260828,0.29339,0.611228,71.0,0.630475,0.467024,22.108315,0.253922,8.0,7.0,5.0,8.0,0.219031,0.039895
I120,20260828,0.618303,0.673553,50.0,0.797244,0.61493,78.174422,0.180166,9.0,1.0,1.0,1.0,0.224711,0.025291
I121,20260828,0.473297,0.667774,41.0,0.684185,0.528939,63.984664,0.080343,11.0,1.0,5.0,4.0,0.192047,0.036173
I122,20260828,0.217737,0.577666,75.0,0.545819,0.386873,32.96082,0.070481,11.0,3.0,4.0,3.0,0.181914,0.035047
I123,20260828,0.208761,0.619072,75.0,0.6454,0.438925,31.696405,0.138656,3.0,3.0,4.0,3.0,0.1899,0.050613
I124,20260828,0.620585,0.652339,12.0,0.133261,0.625181,27.039911,0.148193,11.0,7.0,3.0,7.0,0.190803,0.050357
I125,20260828,0.505431,0.637961,31.0,0.288002,0.539394,15.742992,0.199487,10.0,5.0,1.0,1.0,0.199243,0.04296
I126,20260828,0.280126,0.721285,25.0,0.69348,0.491871,56.340299,0.089153,7.0,3.0,2.0,2.0,0.206711,0.038583
I127,20260828,0.665951,0.544053,12.0,0.304351,0.667377,54.023224,0.041072,2.0,2.0,4.0,2.0,0.240317,0.05969
I128,20260828,0.27437,0.709289,76.0,0.4395,0.422197,20.732703,0.031888,9.0,4.0,2.0,4.0,0.175505,0.041321
I129,20260828,0.179842,0.6571,54.0,0.26736,0.423624,18.915967,0.261734,11.0,3.0,2.0,2.0,0.125581,0.040209
I130,20260828,0.273572,0.661919,62.0,0.501325,0.500939,107.932198,0.226646,6.0,6.0,4.0,4.0,0.22561,0.03028
I131,20260828,0.610454,0.720614,66.0,0.466591,0.580718,13.488474,0.056344,4.0,4.0,3.0,1.0,0.25971,0.047912
I132,20260828,0.46732,0.690741,24.0,0.649851,0.542623,1.209776,0.019735,7.0,6.0,5.0,6.0,0.204074,0.052154
I133,20260828,0.312151,0.627726,62.0,0.642579,0.507804,58.295808,0.280881,9.0,5.0,1.0,6.0,0.174809,0.026699
I134,20260828,0.780258,0.6872,76.0,0.204464,0.659484,71.194434,0.083109,2.0,2.0,1.0,5.0,0.229152,0.048967
I135,20260828,0.833796,0.658789,56.0,0.445604,0.743785,39.133712,0.185303,8.0,3.0,1.0,1.0,0.271545,0.031897
I136,20260828,0.176079,0.545907,57.0,0.718091,0.345878,16.761378,0.005414,2.0,2.0,5.0,3.0,0.159454,0.032044
I137,20260828,0.725954,0.662536,43.0,0.308597,0.693719,15.587006,0.284941,7.0,7.0,3.0,4.0,0.232887,0.042381
I138,20260828,0.083565,0.802198,63.0,0.272955,0.345359,22.076828,0.068732,6.0,3.0,4.0,4.0,0.168749,0.047826
I139,20260828,0.753126,0.585351,18.0,0.212675,0.691425,19.044135,0.042995,5.0,4.0,3.0,1.0,0.259193,0.033173
I140,20260828,0.137981,0.677898,9.0,0.428382,0.369437,79.538459,0.198378,3.0,3.0,5.0,2.0,0.189499,0.026581
I141,20260828,0.493143,0.81555,22.0,0.686037,0.558967,37.782395,0.054201,8.0,4.0,1.0,5.0,0.197277,0.046873
I142,20260828,0.367812,0.577334,70.0,0.576309,0.487528,19.573767,0.066563,4.0,3.0,2.0,3.0,0.229548,0.049273
I143,20260828,0.268283,0.710737,28.0,0.734158,0.430541,61.210903,0.149796,9.0,1.0,2.0,6.0,0.19537,0.046291
I144,20260828,0.234993,0.737518,39.0,0.532637,0.420315,48.941467,0.050895,11.0,2.0,4.0,6.0,0.186112,0.044855
I145,20260828,0.514037,0.616547,78.0,0.275436,0.561956,15.799578,0.012919,9.0,2.0,1.0,3.0,0.190675,0.057634
I146,20260828,0.342816,0.550927,23.0,0.674478,0.452159,57.653302,0.326562,3.0,3.0,5.0,2.0,0.184449,0.02157
I147,20260828,0.459707,0.644114,44.0,0.871798,0.525369,36.564324,0.16638,6.0,6.0,4.0,1.0,0.19033,0.039489
I148,20260828,0.178791,0.644297,71.0,0.732633,0.331063,23.062117,0.200128,6.0,1.0,3.0,4.0,0.194688,0.037377
I149,20260828,0.304081,0.514565,53.0,0.413362,0.4582,11.00107,0.026259,11.0,1.0,2.0,3.0,0.170284,0.03438
I150,20260828,0.36295,0.595447,79.0,0.74711,0.486335,46.338298,0.124393,1.0,1.0,4.0,7.0,0.215147,0.032253
I151,20260828,0.201381,0.49988,19.0,0.537599,0.396121,3.320203,0.012953,11.0,4.0,3.0,5.0,0.182271,0.046002
I152,20260828,0.554919,0.632264,79.0,0.401536,0.591297,18.074113,0.059655,5.0,5.0,3.0,1.0,0.216389,0.045534
I153,20260828,0.285892,0.663093,68.0,0.646296,0.407807,66.099695,0.086572,6.0,5.0,5.0,4.0,0.233071,0.038707
I154,20260828,0.744352,0.64791,79.0,0.617419,0.737361,47.734384,0.178487,9.0,4.0,1.0,6.0,0.24053,0.024095
I155,20260828,0.462441,0.628901,46.0,0.653276,0.567126,30.262559,0.213893,11.0,7.0,3.0,1.0,0.187535,0.006167
I156,20260828,0.446088,0.582504,9.0,0.387405,0.482394,44.914083,0.19108,1.0,1.0,5.0,8.0,0.181265,0.025281
I157,20260828,0.567048,0.682333,40.0,0.860599,0.570604,41.087758,0.249387,7.0,5.0,3.0,6.0,0.218337,0.0464
I158,20260828,0.332587,0.712089,60.0,0.804574,0.501081,20.079631,0.21554,11.0,4.0,1.0,4.0,0.18266,0.035931
I159,20260828,0.679283,0.58062,58.0,0.481822,0.685551,15.448918,0.322253,6.0,6.0,1.0,7.0,0.202296,0.040238
I160,20260828,0.601007,0.538951,74.0,0.889493,0.619738,34.161211,0.100804,6.0,6.0,1.0,8.0,0.207426,0.036858
I161,20260828,0.401648,0.734683,65.0,0.526056,0.478995,109.584286,0.046736,5.0,5.0,4.0,2.0,0.228658,0.029472
I162,20260828,0.468177,0.693253,33.0,0.478012,0.4831,22.088329,0.386891,7.0,3.0,2.0,3.0,0.187576,0.041145
I163,20260828,0.354184,0.73775,33.0,0.485606,0.441782,92.979188,0.072723,7.0,3.0,2.0,2.0,0.192041,0.043601
I164,20260828,0.198281,0.732675,35.0,0.238703,0.406085,17.643063,0.022823,3.0,3.0,5.0,6.0,0.172691,0.036541
I165,20260828,0.759351,0.783802,66.0,0.397416,0.637666,45.803917,0.085692,6.0,5.0,5.0,5.0,0.221052,0.058288
I166,20260828,0.500969,0.657699,40.0,0.521204,0.559906,46.108856,0.21029,8.0,3.0,4.0,7.0,0.171993,0.049161
I167,20260828,0.087765,0.720205,57.0,0.600069,0.397794,62.164079,0.045781,11.0,1.0,3.0,2.0,0.196326,0.033832
I168,20260828,0.463286,0.711429,24.0,0.512149,0.550381,15.823645,0.104396,11.0,6.0,4.0,3.0,0.19457,0.026509
I169,20260828,0.069741,0.727948,32.0,0.458365,0.31339,51.167358,0.021519,3.0,2.0,5.0,7.0,0.142194,0.038567
I170,20260828,0.660543,0.587702,63.0,0.386012,0.588374,10.975121,0.069677,11.0,3.0,1.0,3.0,0.21582,0.07131
I171,20260828,0.678524,0.667572,34.0,0.676987,0.627607,76.66904,0.22785,4.0,4.0,4.0,5.0,0.234101,0.043231
I172,20260828,0.211661,0.68816,48.0,0.764925,0.425832,43.755605,0.153298,6.0,6.0,4.0,2.0,0.186518,0.042183
I173,20260828,0.778037,0.650271,40.0,0.689706,0.677282,46.155551,0.043964,9.0,7.0,4.0,6.0,0.276992,0.044193
I174,20260828,0.464529,0.830972,39.0,0.455696,0.523258,37.647494,0.012421,4.0,4.0,5.0,5.0,0.196027,0.052293
I175,20260828,0.25422,0.559268,45.0,0.76433,0.449306,65.150464,0.046028,7.0,4.0,3.0,8.0,0.192132,0.024868
I176,20260828,0.470163,0.592726,33.0,0.165716,0.554679,6.283102,0.042478,10.0,4.0,4.0,5.0,0.22149,0.043109
I177,20260828,0.207596,0.684562,65.0,0.631456,0.399646,47.699072,0.078547,8.0,3.0,1.0,4.0,0.176231,0.05121
I178,20260828,0.551925,0.717647,61.0,0.78137,0.542452,74.527787,0.01691,9.0,2.0,4.0,2.0,0.194419,0.02719
I179,20260828,0.361291,0.64729,26.0,0.957188,0.527601,40.513858,0.173613,8.0,1.0,1.0,7.0,0.192815,0.049254
I180,20260828,0.867173,0.681195,24.0,0.514456,0.781435,14.855843,0.010003,6.0,2.0,3.0,4.0,0.219846,0.04174
I181,20260828,0.12586,0.629087,45.0,0.733676,0.33407,17.262746,0.107102,11.0,3.0,4.0,5.0,0.187036,0.047649
I182,20260828,0.043803,0.574013,49.0,0.074884,0.365201,46.823173,0.019852,1.0,1.0,3.0,8.0,0.142865,0.033389
I183,20260828,0.713099,0.563591,38.0,0.338214,0.650266,49.494324,0.009431,7.0,4.0,3.0,8.0,0.268184,0.027066
I184,20260828,0.319853,0.686881,46.0,0.399906,0.423518,36.066077,0.032148,10.0,1.0,4.0,5.0,0.236229,0.038018
I185,20260828,0.458095,0.615055,57.0,0.481525,0.561685,28.306092,0.102403,2.0,2.0,4.0,8.0,0.213742,0.040582
I186,20260828,0.828345,0.61235,13.0,0.387386,0.710113,73.001716,0.210849,1.0,1.0,3.0,7.0,0.261838,0.045977
I187,20260828,0.63587,0.650036,56.0,0.457926,0.604184,32.858467,0.1782,11.0,4.0,3.0,1.0,0.202148,0.021405
I188,20260828,0.538702,0.670016,58.0,0.630836,0.563426,22.438673,0.043623,4.0,4.0,3.0,3.0,0.226083,0.037539
I189,20260828,0.38199,0.729424,36.0,0.17893,0.48273,9.722812,0.037977,6.0,6.0,3.0,4.0,0.179974,0.028905
I190,20260828,0.403362,0.437406,67.0,0.57033,0.517078,18.29067,0.031355,4.0,4.0,2.0,4.0,0.209693,0.034299
I191,20260828,0.569774,0.62411,41.0,0.348232,0.595545,17.78128,0.032812,8.0,3.0,3.0,5.0,0.191298,0.050549
I192,20260828,0.184569,0.683641,30.0,0.624619,0.376699,73.581711,0.342472,9.0,4.0,5.0,2.0,0.193857,0.027688
I193,20260828,0.818225,0.630432,24.0,0.619413,0.691266,12.00222,0.054573,11.0,6.0,2.0,4.0,0.258164,0.038767
I194,20260828,0.360774,0.686719,63.0,0.342104,0.467613,28.819774,0.158612,9.0,2.0,2.0,6.0,0.174582,0.026156
I195,20260828,0.540111,0.656372,45.0,0.340604,0.589624,47.816663,0.03134,11.0,2.0,5.0,4.0,0.211753,0.039172
I196,20260828,0.646213,0.632439,12.0,0.780554,0.672405,16.355611,0.188539,2.0,2.0,2.0,5.0,0.203905,0.045787
I197,20260828,0.271944,0.712157,53.0,0.416171,0.44254,29.050372,0.017956,9.0,1.0,2.0,7.0,0.184341,0.043385
I198,20260828,0.189587,0.59854,70.0,0.62343,0.442242,86.58353,0.151372,9.0,6.0,3.0,8.0,0.185517,0.043915
I199,20260828,0.369098,0.643963,78.0,0.321219,0.505438,10.608216,0.077435,5.0,1.0,1.0,4.0,0.16516,0.053685
I200,20260828,0.836592,0.722201,70.0,0.579933,0.694714,80.344575,0.004605,3.0,3.0,5.0,3.0,0.244409,0.026371
I201,20260828,0.256312,0.674692,28.0,0.624271,0.426978,30.309373,0.283763,7.0,6.0,4.0,5.0,0.197318,0.022915
I202,20260828,0.480476,0.513966,77.0,0.524289,0.581042,124.163131,0.043356,2.0,2.0,4.0,4.0,0.222987,0.049948
I203,20260828,0.489294,0.508865,49.0,0.606374,0.554395,151.236932,0.123455,1.0,1.0,5.0,5.0,0.221065,0.033951
I204,20260828,0.653163,0.712605,77.0,0.455571,0.584994,63.559853,0.091973,3.0,3.0,4.0,5.0,0.257988,0.028027
I205,20260828,0.190636,0.72246,35.0,0.758738,0.412359,38.478064,0.016073,1.0,1.0,4.0,5.0,0.192255,0.031759
